verse_key,ngc,fr
LUK.24.19,Abahɔdjɔkɔ: «modjɔ nda??» Bamosɔmbedjaka: «Imu mokɔmi na Yesu o Nasaleta! Adaka mbaeli o Ndjakomba o ngulu; aminedjaka na misala ko na mibalo mi nde ta boso bo Ndjakomba ko ta boso bo bato basusu.,"Quoi? leur dit-il. Et ils lui répondirent: Ce qui est arrivé au sujet de Jésus de Nazareth, qui était un prophète puissant en œuvres et en paroles devant Dieu et devant tout le peuple."
LUK.24.20,Bakondji ba banganga ba Ndjakomba ko na basuku ba ibonga bamokaba bɛngi bamopɛ etumbo e bogwa ko bamobake ta ekulusu.,et comment les principaux sacrificateurs et nos magistrats lont livré pour le faire condamner à mort et lont crucifié.
LUK.24.21,"Lodaka na ndingo edi yo moto obwanaka bosikoa Isalɛlɛ. Endolo ta misusu mia, edi busa bu isu i basato donga akɔmi modjɔ mo mina.","Nous espérions que ce serait lui qui délivrerait Israël; mais avec tout cela, voici le troisième jour que ces choses se sont passées."
LUK.24.22,Bakina bali ba engbanga e biso balokamodji. Bakɛkɛ nahindihindi ta ikila.,Il est vrai que quelques femmes dentre nous nous ont fort étonnés; sétant rendues de grand matin au sépulcre.
LUK.24.23,endolo baitaneaka mokuku mo nde. Bahulaka ko balotɔndeaka boo babwɛndji basaenɛmedjaki na bu ko babatɔndeaki boo adi na bomɔ.,"et nayant pas trouvé son corps, elles sont venues dire que des anges leur sont apparus et ont annoncé quil est vivant."
LUK.24.24,"Bakina binasu bakɛkɛ ta ikila ko bataneaka misusu oko moda ebatɔndeaka bali, endolo yo, baimoenɛkɛ.».","Quelques-uns de ceux qui étaient avec nous sont allés au sépulcre, et ils ont trouvé les choses comme les femmes lavaient dit; mais lui, ils ne lont point vu."
LUK.24.25,Na bea Yesu abalaka na bu: «Bato bataka ebowɛi! Tina ndani milema mi bino te midime meako misusu mikotɔndeni Ba mbaeli ba Ndjakomba!.,"Alors Jésus leur dit: O hommes sans intelligence, et dont le cœur est lent à croire tout ce quont dit les prophètes!."
LUK.24.26,Eboanakiti boo Kilito anɔnge boso bo bokwea ta e kumu e nde?».,"Ne fallait-il pas que le Christ souffrît ces choses, et quil entrât dans sa gloire?."
LUK.24.27,"Ngɔngɔ abatingodjaka mibalo mikomama ta makomi, bobanga ta buku i Mose ko na buku isusu i ba mbaeli ba Ndjakomba.","Et, commençant par Moïse et par tous les prophètes, il leur expliqua dans toutes les Écritures ce qui le concernait."
LUK.24.28,"Ehole ebatamaka bo na ibonga yena ekɛkɛ bo, Yesu akɔkɔ elenge bokimana ndjea ekɛkɛ yo.","Lorsquils furent près du village où ils allaient, il parut vouloir aller plus loin."
LUK.24.29,Endolo bamosiaka babalaka: «Daa na su; busa boimei mɔkɔmɔkɔ ko bulu boimei.» Akweaka ko adaka na bu.,"Mais ils le pressèrent, en disant: Reste avec nous, car le soir approche, le jour est sur son déclin. Et il entra, pour rester avec eux."
LUK.24.30,"Ehole edaka yo na bu ta mesa, atombaka mwɛmbɛ ko apaka Ndjakomba mɛlɛsi; abukakaka mwɛmbɛ ko abapaka.","Pendant quil était à table avec eux, il prit le pain; et, après avoir rendu grâces, il le rompit, et le leur donna."
LUK.24.31,"Na bea, miso ma bobo madipoamaka ko bamosipoa; endolo alɛmoaka.","Alors leurs yeux souvrirent, et ils le reconnurent; mais il disparut de devant eux."
LUK.24.32,Basabaleanaka: «Milema mi biso midaka na sepi ehole ebalaka yo na su ta ndjea ko elotingodjaka yo makomi?».,"Et ils se dirent lun à lautre: Notre cœur ne brûlait-il pas au-dedans de nous, lorsquil nous parlait en chemin et nous expliquait les Écritures?."
LUK.24.33,Na mbala emɔti basangɔdjɔkɔ ko basɔmbɔkɔ ta Yelusalɛmɛ. Bataneaka batingami domi na omɔti bato bakina badaka polo emɔti.,"Se levant à lheure même, ils retournèrent à Jérusalem, et ils trouvèrent les onze, et ceux qui étaient avec eux, assemblés."
LUK.24.34,babalaka na bu: «Soti Kumu apusoi! Nasenɛmedji na Simo!».,"et disant: Le Seigneur est réellement ressuscité, et il est apparu à Simon."
LUK.24.35,Ibo pongono babatɔndeaka meako iminɔkɔ na bu na ndjea ko moda momosipoaka bo ehole ebukaka yo mwɛmbɛ.,"Et ils racontèrent ce qui leur était arrivé en chemin, et comment ils lavaient reconnu au moment où il rompit le pain."
LUK.24.36,"Yana adakabo babala, Yesu asenɛmedjaka ta ndanda e bobo ko abalaka na bu: «Bogo bodae na nu!».","Lu : Tandis quils parlaient de la sorte, lui-même se présenta au milieu deux, et leur dit: La paix soit avec vous!."
LUK.24.37,"Balumaka na bɔɔ bonɛnɛ, tengasa balɛdjɛkɛ baeni edjo.","Saisis de frayeur et dépouvante, ils croyaient voir un esprit."
LUK.24.38,Endolo Yesu abalaka na bu: «Oyegebanini tina nda? Tina e kitɛ ta milema mi bino nda?.,"Mais il leur dit: Pourquoi êtes-vous troublés, et pourquoi pareilles pensées sélèvent-elles dans vos cœurs?."
LUK.24.39,"Endjani mɔmɔ na mako ma mbi: edi oko mbi! Bɛndjɛnini ko endjanini, tengasa edjo editi na muni na mokuwa, elenge enɛkɛno adi mbi.».","Voyez mes mains et mes pieds, cest bien moi; touchez-moi et voyez: un esprit na ni chair ni os, comme vous voyez que jai."
LUK.24.40,Ehole ebalaka yo kɔpi imina abainedjaka mɔmɔ na mako ma nde.,"Et en disant cela, il leur montra ses mains et ses pieds."
LUK.24.41,"Badaka na sepi enɛnɛ iyena ekɔkɔ bo badae pɛ ko bodima ko balumaka na bakamoa, abahɔdjɔkɔ: «Odini na eka oboyaka?».","Comme, dans leur joie, ils ne croyaient point encore, et quils étaient dans létonnement, il leur dit: Avez-vous ici quelque chose à manger?."
LUK.24.42,Bamopaka ekenge o moswi ekalangake.,Ils lui présentèrent du poisson rôti et un rayon de miel.
LUK.24.43,Aetombaka ko aeyaka ta boso bo bobo.,"Il en prit, et il mangea devant eux."
LUK.24.44,"Ngɔngɔ abalaka na bu: «Ehole edaka mbi na nu, endjani meako miotɔndeakani mbi: imikomama ta tina e mbi ta mobeko mo Mose, ta buku i Ba mbaeli ba Ndjakomba ko ta ndjembo, misusu mibwani mikokedjame.».","Puis il leur dit: Cest là ce que je vous disais lorsque jétais encore avec vous, quil fallait que saccomplît tout ce qui est écrit de moi dans la loi de Moïse, dans les prophètes, et dans les psaumes."
LUK.24.45,Na bea abadipoaka bowɛi bɛngi basipoe makomi.,"Alors il leur ouvrit lesprit, afin quils comprissent les Écritures."
LUK.24.46,"ko abalaka na bu: «Endjani mikomama: Kilito atungi boka saya, ngɔngɔ apusoe ta tei e bago isu i basato.","Et il leur dit: Ainsi il est écrit que le Christ souffrirait, et quil ressusciterait des morts le troisième jour."
LUK.24.47,"ko etungi balehe na kombe e nde ta mabota masusu, bobanga ta Yelusalɛmɛ; bo babwani bahombedje milema ko na bodiha boyɛmɛ bo mabe.","et que la repentance et le pardon des péchés seraient prêchés en son nom à toutes les nations, à commencer par Jérusalem."
LUK.24.48,Odini batemo ba meako mimina.,Vous êtes témoins de ces choses.
LUK.24.49,"Ko nalomake mbi mɛnɛ adi no yena eodikanani Sesa. Na bea no, dikani ta ibonga enɛnɛ mbunoko olumeni na ngulu adongake odiko.».","Et voici, jenverrai sur vous ce que mon Père a promis; mais vous, restez dans la ville jusquà ce que vous soyez revêtus de la puissance den haut."
LUK.24.50,"Ngɔngɔ Yesu abaimedjaka sokolu e ibonga enɛnɛ, mbuti na Betania, ko oho, angɔdjɔkɔ mɔmɔ abadjongoaka.","Il les conduisit jusque vers Béthanie, et, ayant levé les mains, il les bénit."
LUK.24.51,"Ehole adakayo ebadjongoa, agbɔtɔkɔ na bu ko aiwea ta busa.","Pendant quil les bénissait, il se sépara deux, et fut enlevé au ciel."
LUK.24.52,"Endolo bo, bamokumedjaka ko basɔmbɔkɔ ta Yelusalɛmɛ, na mosepi monɛnɛ mɛnɛ.","Pour eux, après lavoir adoré, ils retournèrent à Jérusalem avec une grande joie;."
LUK.24.53,Badaka bihole bisusu ta tepelo bakumedjaka Ndjakomba.,"et ils étaient continuellement dans le temple, louant et bénissant Dieu."
JHN.1.1,"Ta mbangi e leka losusu, Mobalo adaka ehele; Mobalo adaka engbanga na Ndjakomba, Ko Mobalo adaka Ndjakomba.","Au commencement était la Parole, et la Parole était avec Dieu, et la Parole était Dieu."
JHN.1.2,"Soti, ta mbangi eleka losusu, Mobalo adaka engbanga na Ndjakomba .",Elle était au commencement avec Dieu.
JHN.1.3,"Na ndjea e Mobalo, leka losusu loduama; Pɛ nongo eka eda pɛ boduama na ndjea e nde .","Toutes choses ont été faites par elle, et rien de ce qui a été fait na été fait sans elle."
JHN.1.4,Ta tei e Mobalo bomɔ bodaka ; Na bea bomɔ bomina bodaka bohu tina e bato.,"En elle était la vie, et la vie était la lumière des hommes."
JHN.1.5,Endolo bohu bongɛsɛ ta modidi ko modidi moihɔnɔ bomodipa .,"La lumière luit dans les ténèbres, et les ténèbres ne lont point reçue."
JHN.1.6,"Moto omɔti aimaka, kombe e nde Yoane, yo alomama na Ndjakomba .",Il y eut un homme envoyé de Dieu: son nom était Jean.
JHN.1.7,"Aduaka elenge tati e bohu, tine bosipodja bato basusu badime na ndjea e nde.","Il vint pour servir de témoin, pour rendre témoignage à la lumière, afin que tous crussent par lui."
JHN.1.8,"Yo mɛnɛ aidaka bohu, endolo aduaka bopa tati tina e bohu.","Il nétait pas la lumière, mais il parut pour rendre témoignage à la lumière."
JHN.1.9,"Bohu bomina bodaka bohu bosoti, ibua ehole eduabo ta ngondo, boinedja bohu adi bato basusu.","Cette lumière était la véritable lumière, qui, en venant dans le monde, éclaire tout homme."
JHN.1.10,"Mobalo adaka ehele ta ngondo, ko ngondo eduama na ndjea e nde . Nongo bea bato ba ngondo baimodjebaka.","Elle était dans le monde, et le monde a été fait par elle, et le monde ne la point connue."
JHN.1.11,"Mobalo aduaka adi bato ba nde mɛnɛ , Endolo bato ba nde baimoasɔ.","Elle est venue chez les siens, et les siens ne lont point reçue."
JHN.1.12,"Na bea, bato ibamoasɔkɔ, bamodimeaka; Abapaka kpatsi e boimea bana ba Ndjakomba .","Mais à tous ceux qui lont reçue, à ceux qui croient en son nom, elle a donné le pouvoir de devenir enfants de Dieu, lesquels sont nés."
JHN.1.13,"Baimeaka bana ba Ndjakomba te na moda mo bobotama bo makia, kaoko na bopala bo bato; endolo edi Ndjakomba abapaka mohelo moyanie.","non du sang, ni de la volonté de la chair, ni de la volonté de lhomme, mais de Dieu."
JHN.1.14,"Mobalo aimeaka moto Ko ahelamaka ta tei e biso, Alumaka na mongandi ko na soti. Iso loenɛ ekumu e nde, Ekumu e Mwana o ikinda olomama na Sange e nde.","Et la parole a été faite chair, et elle a habité parmi nous, pleine de grâce et de vérité; et nous avons contemplé sa gloire, une gloire comme la gloire du Fils unique venu du Père."
JHN.1.15,"Yoane apaka tati tina e nde. Adumbeaka: «Edi na yona obalaka na mbi: Yona aduake ngɔngɔ i mbi, anɔini na ekumu enɛnɛ, tengasa adaka ehele boso bo mbi !».","Jean lui a rendu témoignage, et sest écrié: Cest celui dont jai dit: Celui qui vient après moi ma précédé, car il était avant moi."
JHN.1.16,"Ta tei e bodieli bo nde bonɛnɛ, Iso basusu lodihi enɔeli e mongandi ngɔngɔ i mongandi.","Et nous avons tous reçu de sa plénitude, et grâce pour grâce;."
JHN.1.17,Ndjakomba alopaka mobeko na ndjea e Mose ; endolo enɔeli e mongandi ko soti loduaka na ndjea Yesu Kilito.,"car la loi a été donnée par Moïse, la grâce et la vérité sont venues par Jésus-Christ."
JHN.1.18,"Pɛ nongo moto oenɛ Ndjakomba . Dongedja oko Mwana o ikinda, odi Ndjakomba okadikame mbuti na Sango, oko yo mɛnɛ aloinedja Ndjakomba.","Personne na jamais vu Dieu; le Fils unique, qui est dans le sein du Père, est celui qui la fait connaître."
JHN.1.19,"Bakondji ba bayuda ibadaka ta Yelusalɛmɛ, balomaka banganga ba Ndjakomba ko na balewi, tine bohɔdjɔ Yoane: «Wɛ odi nda?» Endja pongono tati e Yoane.","Voici le témoignage de Jean, lorsque les Juifs envoyèrent de Jérusalem des sacrificateurs et des Lévites, pour lui demander: Toi, qui es-tu?."
JHN.1.20,"Yo ailona bobasɔmbedja, endolo adima bohu ta boso bo bobo ko ta miso ma bato basusu: «Naditi Kilito.».","Il déclara, et ne le nia point, il déclara quil nétait pas le Christ."
JHN.1.21,Bamohodjɔkɔ: «Wɛ odi mɛnɛ nda? Odi Elia?» – Abasɔmbedja: «Ngasa naditi Elia.» – Bamohɔdjɔkɔ naikina: «Ibeako odi mbaeli o Ndjakomba?» Asɔmbedjaka: «Ngasa!».,Et ils lui demandèrent: Quoi donc? Es-tu Élie? Et il dit: Je ne le suis point. Es-tu le prophète? Et il répondit: Non.
JHN.1.22,Na bea babalaka na nde: «Wɛ mɛnɛ odi nda? Tine bo lobwani bosɔmbedja adi ibia balolomi. E bali wɛ nde ta tina e wɛ mɛnɛ?».,Ils lui dirent alors: Qui es-tu? Afin que nous donnions une réponse à ceux qui nous ont envoyés. Que dis-tu de toi-même?.
JHN.1.23,Yoane asɔmbedjaka: «Nadi moholi mo moto yona adumbeaka ta etengelenge: Bɔngedjani ndjea e Kumu eime bodjo!» Moda mobalaka mbaeli o Ndjakomba Isaya.,"Moi, dit-il, je suis la voix de celui qui crie dans le désert: Aplanissez le chemin du Seigneur, comme a dit Ésaïe, le prophète."
JHN.1.24,"Ta ndanda e bia ibalomamaka adi Yoane, badaka Bapalusai .",Ceux qui avaient été envoyés étaient des pharisiens.
JHN.1.25,"Bamohɔdjɔkɔ naikina: «Wɛ oditi Kilito, oditi Elia, oditi Mbaeli o Ndjakomba, edɛdi wainaka tina nda?».","Ils lui firent encore cette question: Pourquoi donc baptises-tu, si tu nes pas le Christ, ni Élie, ni le prophète?."
JHN.1.26,"Yoane abasɔmbedjaka: «Mbi, nainakini na madiba; endolo ta tei e bino odini na moto omɔti wadaka no pɛ bodjeba.","Jn : Jean leur répondit: Moi, je baptise deau, mais au milieu de vous il y a quelquun que vous ne connaissez pas, qui vient après moi;."
JHN.1.27,"Yona aduake ngɔngɔ i mbi; nadi moto ngasa ta boso bo nde, nabwaniti bolodja ngɔli i sapato i nde.».",je ne suis pas digne de délier la courroie de ses souliers.
JHN.1.28,"Midjɔ mimina minɔmɔkɔ ta ngando e Betania , ta dɔngɔ ikina i duwa e Yolodane, oho edaka polo einaka Yoane.","Ces choses se passèrent à Béthanie, au-delà du Jourdain, où Jean baptisait."
JHN.1.29,"Aya busa, Yoane aenɛ Yesu bodua adi yo. Abalaka: «Endjani Mwana o bhata o Ndjakomba okadongedje mabe ta ngondo .","Le lendemain, il vit Jésus venant à lui, et il dit: Voici lAgneau de Dieu, qui ôte le péché du monde. Jn :."
JHN.1.30,"Edi yona obalaka mbi tina e nde: Moto omɔti aduake ngɔngɔ i mbi, endolo adi na ekumu enɛnɛ bonɔ mbi, tengasa yo adaka ehele boso bo mbi.","Cest celui dont jai dit: Après moi vient un homme qui ma précédé, car il était avant moi."
JHN.1.31,"Mbi mɛnɛ naimodjebaka, endolo mbi nainaka na madiba, bɛngi na modjebedje adi bato ba Isalɛlɛ.».","Je ne le connaissais pas, mais cest afin quil fût manifesté à Israël que je suis venu baptiser deau."
JHN.1.32,"Yoane apaka tati ye naikina ta tina e nde: «Naeni Mwembo mo Ndjakomba motita ta busa elenge embenga ko bobakama ta diko i nde, naenɛkɛ meako mimina mbi mɛnɛ .",Jean rendit ce témoignage: Jai vu lEsprit descendre du ciel comme une colombe et sarrêter sur lui.
JHN.1.33,"Naimodjebaka, endolo Ndjakomba yona olomani boina na madiba, abalaka na mbi: Wenɛke Mwembo botita ko bobakama ta diko i moto omɔti; edi yona abatisake na Mwembo Mosɛnɔke.","Jn : Je ne le connaissais pas, mais celui qui ma envoyé baptiser deau, celui-là ma dit: Celui sur qui tu verras lEsprit descendre et sarrêter, cest celui qui baptise du Saint-Esprit."
JHN.1.34,Mbi mɛnɛ naeni meako mimina ko napaka tati bo yo adi Mwana o Ndjakomba.».,"Et jai vu, et jai rendu témoignage quil est le Fils de Dieu."
JHN.1.35,"Ngɔngɔ i isu imɔti naikina, Yoane adaka naikina oko ta polo emina, na batingami ba nde babae.","Le lendemain, Jean était encore là, avec deux de ses disciples;."
JHN.1.36,"Ehole enɛkɛ yo Yesu bonɔ, abalaka: «Endjani Mwana o bhata o Ndjakomba !».","Jn : et, ayant regardé Jésus qui passait, il dit: Voilà lAgneau de Dieu."
JHN.1.37,"Ehole eoka batingami ba babae ba Yoane mobalo momina, bakimana Yesu.","Les deux disciples lentendirent prononcer ces paroles, et ils suivirent Jésus."
JHN.1.38,Yesu ahombana ko aeni bato bamokimane. Abahɔdjɔkɔ: «Ahombaka no nde?» Bamosɔmbedjaka: «Labi adikamaka wɛ djɔ ?» – Kombe emina etingodji «Molehi.» –.,"Jésus se retourna, et voyant quils le suivaient, il leur dit: Que cherchez-vous? Ils lui répondirent: Rabbi , où demeures-tu?."
JHN.1.39,"Abasɔmbedjaka: «Duani ko wɛnɛkeni.» Bakɛ, baenɛ polo edaka yo adi ko bada na nde busa bomina. Edaka mbuti na bihole binɛi ngɔngɔ i midi.","Venez, leur dit-il, et voyez. Ils allèrent, et ils virent où il demeurait; et ils restèrent auprès de lui ce jour-là. Cétait environ la dixième heure."
JHN.1.40,"Omɔti ta tei e babae ibadaka baoka mobalo mo Yoane ko bakimanaka Yesu, edaka Andele, mwange Simo Piɛlɛ.","André, frère de Simon Pierre, était lun des deux qui avaient entendu les paroles de Jean, et qui avaient suivi Jésus."
JHN.1.41,"Moto o boso osakanaka na Andele, edaka mwange e nde Simo; abalaka na nde: «Lotanei Masiya.» Kombe emina etingondji «Kilito».","Ce fut lui qui rencontra le premier son frère Simon, et il lui dit: Nous avons trouvé le Messie ."
JHN.1.42,"Ko akɛ na Simo mbuti na Yesu. Yesu amoendja ko abalaka: «Wɛ odi Simo, mwana o Yoane; baobeake edɛdi Kipasi » kombe emina etingondji «Piɛlɛ».","Et il le conduisit vers Jésus. Jésus, layant regardé, dit: Tu es Simon, fils de Jonas; tu seras appelé Céphas ."
JHN.1.43,"Ngɔngɔ i isu imɔti naikina, Yesu apalaka bokɛ ta ngando e Galilea. Asakanaka na Pilipo ko abalaka na nde: «Kimanani!».","Le lendemain, Jésus voulut se rendre en Galilée, et il rencontra Philippe. Il lui dit: Suis-moi."
JHN.1.44,"Pilipo adaka moto o ibonga i Betesaida , ngando e Andele na Piɛlɛ.","Philippe était de Bethsaïda, de la ville dAndré et de Pierre."
JHN.1.45,"Na bea, Pilipo asakanaka pongono na Natanɛlɛ ko abalaka na nde: «Losakani na yona obala Mose ta buku e Mobeko ko pongono yona obalaka ba mbaeli ba Ndjakomba ta tina e nde . Edi Yesu o ngando e Nasaleta, mwana o Esepu.».","Philippe rencontra Nathanaël, et lui dit: Nous avons trouvé celui de qui Moïse a écrit dans la loi et dont les prophètes ont parlé, Jésus de Nazareth, fils de Joseph."
JHN.1.46,Natanɛlɛ abalaka na nde: «Eka epele ebwani boboloa ta Nasaleta nda?» Pilipo amosɔmbedjaka: «Dua ko wenɛke.».,"Nathanaël lui dit: Peut-il venir de Nazareth quelque chose de bon? Philippe lui répondit: Viens, et vois."
JHN.1.47,"Ehole enɛ Yesu Natanɛlɛ bobatama mbuti na nde, abalaka na nde: «Endja mo Isalɛlɛ o soti mɛnɛ; boloa boditi ta tei e nde.».","Jésus, voyant venir à lui Nathanaël, dit de lui: Voici vraiment un Israélite, dans lequel il ny a point de fraude."
JHN.1.48,"Na bea Natanɛlɛ amohɔdjɔkɔ: «Odjebini moda nda?» Yesu amosɔmbedjaka: «Noenɛki yana adaki wɛ ta nase i mole mo pigi, boso bo Pilipo aobe.».","Doù me connais-tu? Lui dit Nathanaël. Jésus lui répondit: Avant que Philippe tappelât, quand tu étais sous le figuier, je tai vu."
JHN.1.49,"Na tina emina Natanɛlɛ abalaka na nde: «Labi, wɛ odi soti mɛnɛ Mwana o Ndjakomba, odi Mokondji o Isalɛlɛ !».","Nathanaël répondit et lui dit: Rabbi, tu es le Fils de Dieu, tu es le roi dIsraël."
JHN.1.50,Yesu amosɔmbedjaka: «Odimi tine nabali na wɛ noenɛki yana adaki wɛ ta nase i mole mo pigi? Wenɛke naikina meako minɛnɛ bonɔ i mi!».,"Jésus lui répondit: Parce que je tai dit que je tai vu sous le figuier, tu crois; tu verras de plus grandes choses que celles-ci."
JHN.1.51,"Ko abakeaka: «Okobea, nabali na wɛ, edi soti: wenɛke busa bodipoama ko babwɛndji ba Ndjakomba boiweya ko botita diko i Mwana o Moto !».","Et il lui dit: En vérité, en vérité, vous verrez désormais le ciel ouvert et les anges de Dieu monter et descendre sur le Fils de lhomme."
JHN.2.1,"Ta isu i basato, edaka na tɛkɛ e moki ta Kanana, ta ngando e Galilea. Nange e Yesu adaka ena.","Trois jours après, il y eut des noces à Cana en Galilée. La mère de Jésus était là."
JHN.2.2,Babeaka pongono Yesu na batingami ba nde ta tɛkɛ e mina.,et Jésus fut aussi invité aux noces avec ses disciples.
JHN.2.3,"Ngɔngɔ i moehole omɔti, mana ma vino masiaka. Nange e Yesu abalaka na nde: «Baditi naikina na mana ma vino.».","Le vin ayant manqué, la mère de Jésus lui dit: Ils nont plus de vin."
JHN.2.4,"Endolo Yesu amosɔmbedjaka: «Mwali, modjɔ mo mbi na wɛ nda? Ehole e mbi ebwanakini.».","Jésus lui répondit: Femme, quy a-t-il entre moi et toi? Mon heure nest pas encore venue."
JHN.2.5,Na bea nange e Yesu abalaka na basali: «Kɔni misusu mabalake yo na nu.».,Sa mère dit aux serviteurs: Faites ce quil vous dira.
JHN.2.6,"Enakobea edaka ena biseli bi mabanga bisakamoaka na bayuda, tine mida mi bobo mi bosasɛnodja. Engi eseli ekweaka bikpate mbuti na mokama.","Or, il y avait là six vases de pierre, destinés aux purifications des Juifs, et contenant chacun deux ou trois mesures."
JHN.2.7,Yesu abalaka na basali: «Lumedjani madiba ta biseli bi.» Ko basali babilumedjaka botɔ.,Jésus leur dit: Remplissez deau ces vases. Et ils les remplirent jusquau bord.
JHN.2.8,Na bea Yesu abalaka na bu: «Edɛdi lokani ko pani mobɔngedji o tɛkɛ.» Na bea ekɔmɔ oko bea.,"Puisez maintenant, leur dit-il, et portez-en à lordonnateur du repas. Et ils en portèrent."
JHN.2.9,"Mobɔngedji o tɛkɛ ameka madiba imakindoa mana ma vino. Aidjeba dɔngɔ idonga mana ma vino emina, endolo basali ibalokaka madiba badjebaka. Mobɔngedji o tɛkɛ abeaka moswa tɛkɛ e moki.","Quand lordonnateur du repas eut goûté leau changée en vin, ne sachant doù venait ce vin, tandis que les serviteurs, qui avaient puisé leau, le savaient bien, il appela lépoux."
JHN.2.10,"ko abalaka na nde: «Bato basusu bobangaka boso bopa mana ma vino epele, ngɔngɔ ehole elangoi bato ibabei yo, aimei bobapa imapɛ boda mapipo. Endolo wɛ, obombi mana ma vino epele mbunoko edɛdi!».","et lui dit: Tout homme sert dabord le bon vin, puis le moins bon après quon sest enivré; toi, tu as gardé le bon vin jusquà présent."
JHN.2.11,Endja iye edi mbangi e bimbete bi boso bi ngindola ibikɔ Yesu ta Kanana ngando e Galilea. Na bea ainedjaka ekumu e nde ko batingami ba nde bamodimeaka.,"Tel fut, à Cana en Galilée, le premier des miracles que fit Jésus. Il manifesta sa gloire, et ses disciples crurent en lui."
JHN.2.12,"Ngɔngimina, akɛkɛ ta ngando e Kapalanauma engbanga emɔti na nange e nde, bange i nde ko batingami ba nde. Bayeyoaka oho baasu.","Après cela, il descendit à Capernaüm, avec sa mère, ses frères et ses disciples, et ils ny demeurèrent que peu de jours."
JHN.2.13,Tɛkɛ e Pasika e bayuda aimeaka mbuti ko Yesu akɛkɛ ta Yelusalɛmɛ .,"La Pâque des Juifs était proche, et Jésus monta à Jérusalem."
JHN.2.14,"Ta tepelo, ataneaka bato batɛkɛ ngɔmbɛ, bhata ko bimbenga. Ataneaka pongono basendji ba bibende bi palanga badi ta mesa i bobo .","Il trouva dans le temple les vendeurs de bœufs, de brebis et de pigeons, et les changeurs assis."
JHN.2.15,"Na bea, atombaka mobalake ko ababenganaka bato basusu sokolu e tepelo, na bhata ba bobo ko na ngɔmbɛ ba bobo ; asabakaka bibende bi palanga bi basendji ko bodumbakaka mesa i bobo.","Ayant fait un fouet avec des cordes, il les chassa tous du temple, ainsi que les brebis et les bœufs; il dispersa la monnaie des changeurs, et renversa les tables;."
JHN.2.16,Abalaka na batɛki ba bimbenga: «Dongedjani losusu iya! Pɛ boimedjani ndako e Sange e mbi ndako e mombongu!».,"et il dit aux vendeurs de pigeons: Otez cela dici, ne faites pas de la maison de mon Père une maison de trafic."
JHN.2.17,"Batingami ba nde balɛdjɛkɛ mibalo i mikomama: «Ikuwa idi na mbi tine e ndako e wɛ, oo Ndjakomba, langodjakeni elenge mosa .».",Ses disciples se souvinrent quil est écrit: Le zèle de ta maison me dévore.
JHN.2.18,"Na bea bakondji ba bayuda bamohɔdjɔkɔ: «Embete e ngindola ndani ebwani na wɛ bokɔ, ebɛngi olodimedje bo odi na kpati e bokɔ bea nda?».","Les Juifs, prenant la parole, lui dirent: Quel miracle nous montres-tu, pour agir de la sorte?."
JHN.2.19,Yesu abasɔmbedjaka: «Bukani tepelo ye ko ngɔngɔ i masu masato naetongake .».,"Jésus leur répondit: Détruisez ce temple, et en trois jours je le relèverai."
JHN.2.20,"Bayuda babalaka na nde: «Ta botongama bo tepelo ye, eyeyoaka mbula tuku inɛi na basamano ko wɛ wetongake na masu masato! ».","Les Juifs dirent: Il a fallu quarante-six ans pour bâtir ce temple, et toi, en trois jours tu le relèveras!."
JHN.2.21,"Endolo tepelo ebalaka Yesu, edaka mokuku mo nde mɛnɛ.",Mais il parlait du temple de son corps.
JHN.2.22,"Ta ehole epusowa Yesu ta tei e bago, batingami ba nde balɛdjɛkɛ meako imibalaka yo na bu; ko badimaka ikomi ko na mibalo imi batɔndeaka Yesu.","Cest pourquoi, lorsquil fut ressuscité des morts, ses disciples se souvinrent quil avait dit cela, et ils crurent à lÉcriture et à la parole que Jésus avait dite."
JHN.2.23,"Ehole edaka Yesu ta Yelusalɛmɛ, ta ehole e tɛkɛ e Pasika, emumu e bato emodimeaka ta boenɛ bimbete bi ngindola ibikɔkɔ yo.","Pendant que Jésus était à Jérusalem, à la fête de Pâque, plusieurs crurent en son nom, voyant les miracles quil faisait."
JHN.2.24,"Endolo Yesu aibadimaka, tine abadjebaka bo basusu bopele mɛnɛ.","Mais Jésus ne se fiait point à eux, parce quil les connaissait tous."
JHN.2.25,"Aidaka na posa e bomotɔndea tati tine e moto, tengesa yo mɛnɛ adjebaka bopele eka ndani edaka ta tei e molema mo moto.",et parce quil navait pas besoin quon lui rendît témoignage daucun homme; car il savait lui-même ce qui était dans lhomme.
JHN.3.1,Edaka na momi omɔti kombe e nde Nikodɛmɛ. Yo adaka omɔti o basuku ba bayuda ta ikita i bapalusai.,"Mais il y eut un homme dentre les pharisiens, nommé Nicodème, un chef des Juifs."
JHN.3.2,"Aduaka na bulu adi Yesu ko abalaka na nde: «Labi, lodjebi bo odi molehi yona odonga adi Ndjakomba. Tengasa pɛ moto obwani bokɔ bimbete bi ngindola elenge akɔkɔ wɛ, emiti da bo Ndjakomba adae engbanga na nde.».","qui vint, lui, auprès de Jésus, de nuit, et lui dit: Rabbi, nous savons que tu es un docteur venu de Dieu; car personne ne peut faire ces miracles que tu fais, si Dieu nest avec lui."
