verse_key,ngc,fr
ACT.5.25,"Oko ta ndelo emina moto omɔti adoi ko abali bo: «Bato ibia baisaki ino ta bɔlɔkɔ badii ta tepelo, badii edɛdiyeye baleha bato.».","Quelquun vint leur dire: Voici, les hommes que vous avez mis en prison sont dans le temple, et ils enseignent le peuple."
ACT.5.26,"Iboa mokondji o basodha akɛɛ na bato ba nde ko apea bapɔsɔlu, endelo na bwela mɛnɛ, modjɔ mo badaaka na bɔɔ bo bato basusu, ibia babwanaka bobala mabɔkɔ.","Alors le commandant partit avec les huissiers, et les conduisit sans violence, car ils avaient peur dêtre lapidés par le peuple."
ACT.5.27,"Bahula na bu, ko babaimedja ta boso bo Ikita dinɛnɛ ko nganga o Ndjakomba o monɛnɛ abawadja.","Après quils les eurent amenés en présence du sanhédrin, le souverain sacrificateur les interrogea en ces termes:."
ACT.5.28,Abala na bu bo: «Iso loosiani na ngulu mɛnɛ boleha na kombe e moto yona. Ko eka ekɔi ino nda? Onanganedjini bileho bi bino ta Yelusalɛmɛ ko opalakadeani ohuledjeni lindo e makiya ma yogo ende ta dii iso !».,"Ne vous avons-nous pas défendu expressément denseigner en ce nom-là? Et voici, vous avez rempli Jérusalem de votre enseignement, et vous voulez faire retomber sur nous le sang de cet homme!."
ACT.5.29,"Petelo na bapɔsɔlu bakina basɔmbedja bo: «Etungi bosuma boso mɛnɛ Ndjakomba, endelo te bato.",Pierre et les apôtres répondirent: Il faut obéir à Dieu plutôt quaux hommes.
ACT.5.30,Ndjakomba o bakɔkɔ ba biso asisodja ta bogwa Yesu iyona oowa ino na bomobaka ta ekulusu.,"Le Dieu de nos pères a ressuscité Jésus, que vous avez tué, en le pendant au bois."
ACT.5.31,Ndjakomba amodedji ta ebɔ e nde e baami ko amoimedji olongo Kumu ko Moheledji bɛngɛ bo apɛ enɔi ta ekomi e Isalɛlɛ bahombedje mida ko bodia ekutubanedji e pekato dji bobo.,"Dieu la élevé par sa droite comme Prince et Sauveur, pour donner à Israël la repentance et le pardon des péchés."
ACT.5.32,"Iso lodii ba temo ba midjɔ mimina, iso na Mwembo Mosɛnɔke imua mopa Ndjakomba ta dii ibia bakamosume.».","Nous sommes témoins de ces choses, de même que le Saint-Esprit, que Dieu a donné à ceux qui lui obéissent."
ACT.5.33,"Bato ba Ikita baoka kɛlɛ iyana aoka bo mibalo mimina, ko bapalaka baowodje bapɔsɔlu.","Furieux de ces paroles, ils voulaient les faire mourir."
ACT.5.34,"Endelo ta ndanda e bobo edaka na Mopalisai omɔti na kombe e nde Gamaliɛlɛ , molehi o mibeko osumaka bato basusu. Aema ta ndanda e Ikita asɛngɛ bo bapete imanedja bapɔsɔlu sokolu mweka.","Mais un pharisien, nommé Gamaliel, docteur de la loi, estimé de tout le peuple, se leva dans le sanhédrin, et ordonna de faire sortir un instant les apôtres."
ACT.5.35,"ko abala na Ikita bo: «Bana ba Isalɛlɛ, toma kebani na modjɔ mopalakadea ino bokɔɔ na bato ibi.","Puis il leur dit: Hommes Israélites, prenez garde à ce que vous allez faire à légard de ces gens."
ACT.5.36,"Eikɔɔ nongo ekoka Teudasi aso aimana, iyona osakumedjaka moto monɛnɛ; bokimana bato mikama minɛi baputoana na nde. Endelo agwa, ko bato basusu ibia bamokimanaka baso banagana ko pɛpɛ nongo eka emɔti edika.","Car, il ny a pas longtemps que parut Theudas, qui se donnait pour quelque chose, et auquel se rallièrent environ quatre cents hommes: il fut tué, et tous ceux qui lavaient suivi furent mis en déroute et réduits à rien."
ACT.5.37,"Ngɔngɔ dji nde, ta ehole e motangi mo bato, Yudhasi o Galileya aimana; apangoa emumu e bato ngɔngɔ dji nde. Endelo iyo pongono agwa, ko bato basusu bamokimanaka banagana.","Après lui, parut Judas le Galiléen, à lépoque du recensement, et il attira du monde à son parti: il périt aussi, et tous ceux qui lavaient suivi furent dispersés."
ACT.5.38,"Edɛdiyeye, naotɔndeakadeani bo: pɛpɛ bokimananioko bato ibibi ko bakinani bakɛe. Modjɔ mo ekadaa malɛno ma bobo ko mikɔ mi bobo midongakadea ta dii bato losusu lodimoadea.","Et maintenant, je vous le dis ne vous occupez plus de ces hommes, et laissez-les aller. Si cette entreprise ou cette œuvre vient des hommes, elle se détruira;."
ACT.5.39,"Endelo ekadaa bo midongakadea ta dii Ndjakomba, obwanitini bomibedja. Pɛpɛ bomekadeani oko boanedja Ndjakomba!» Bato ba Ikita badhima ilɛno di Gamaliɛlɛ.","mais si elle vient de Dieu, vous ne pourrez la détruire. Ne courez pas le risque davoir combattu contre Dieu."
ACT.5.40,"Babea naikina bapɔsɔlu, bababomedja ko babasia bo badae pɛpɛ bolanga kombe e Yesu, ngɔngɔ djimina babakina.","Ils se rangèrent à son avis. Et ayant appelé les apôtres, ils les firent battre de verges, ils leur défendirent de parler au nom de Jésus, et ils les relâchèrent."
ACT.5.41,"Bapɔsɔlu baimana ta Ikita, ibo basusu badaaka na sepi na modumba mobasakoa Ndjakomba bo badhimi bonɔngɔmɔ ta tina e Kombe e Yesu.","Les apôtres se retirèrent de devant le sanhédrin, joyeux davoir été jugés dignes de subir des outrages pour le nom de Jésus."
ACT.5.42,"Ko masu masusu, balehaka ko batɔndeaka Bwɛndi Bopele bo Yesu Masiya ta tepelo na pɛpɛ boɛmbɛ.","Et chaque jour, dans le temple et dans les maisons, ils ne cessaient denseigner, et dannoncer la bonne nouvelle de Jésus-Christ."
ACT.6.1,"Ta ehole emina iyena, motuya mo batingami moiweaka, badhimi ibia babalaka monɔkɔ mo Gɛlɛki basayenaka na bato ibia babalaka monɔkɔ mo Baebele: babalaka bo ta ehole ekabanaka bo mia ma engi busa, badjimaka bali bagwa na baami ibia badaaka ta iputo di bobo.","En ce temps-là, le nombre des disciples augmentant, les Hellénistes murmurèrent contre les Hébreux, parce que leurs veuves étaient négligées dans la distribution qui se faisait chaque jour."
ACT.6.2,"Iboa bapɔsɔlu doomi na babae badaa polo emɔti na batingami ko babala na bu bo: «Ediiti bopele bo, lokine boleha mobalo mo Ndjakomba bɛngi lokabanake mia ma boyaka.","Les douze convoquèrent la multitude des disciples, et dirent: Il nest pas convenable que nous laissions la parole de Dieu pour servir aux tables."
ACT.6.3,"Na tina emina, baningani, hɔɔni bato sambo ta ndanda e bino, bato ba mida mipele, balumake na Mwembo Mosɛnɔke ko na konga, ko lobapadea mosala momina.","Cest pourquoi, frères, choisissez parmi vous sept hommes, de qui lon rende un bon témoignage, qui soient pleins dEsprit-Saint et de sagesse, et que nous chargerons de cet emploi."
ACT.6.4,Ko iso lodike oto loadaledja miɔngɔnɔ ko na mosala mo boleha.».,"Et nous, nous continuerons à nous appliquer à la prière et au ministère de la parole."
ACT.6.5,"Ikita isusu idhima ilɛno dimina. Iboa bahɔ Etsiɛni, moto oluma na bodhima ko na Mwembo Mosɛnɔke, ko na Pilipo, Polokole, Nikanɔle, Timoni, Palamenasi ko na Nikolasi, moto o Atiosi, adaaka boso modhimi o Ndjakomba o Bayudha .","Cette proposition plut à toute lassemblée. Ils élurent Étienne, homme plein de foi et dEsprit-Saint, Philippe, Prochore, Nicanor, Timon, Parménas, et Nicolas, prosélyte dAntioche."
ACT.6.6,Ko babaimedja ta boso bo bapɔsɔlu baangɔnɔ ko babakea mɔmɔ.,"Ils les présentèrent aux apôtres, qui, après avoir prié, leur imposèrent les mains."
ACT.6.7,Mobalo mo Ndjakomba monanganaka na bonɔ. Motuya mo batingami moiweaka bobuke mɛnɛ ta Yelusalɛmɛ ko banganga ba ndjakomba banɛnɛ badhimeaka Yesu.,"La parole de Dieu se répandait de plus en plus, le nombre des disciples augmentait beaucoup à Jérusalem, et une grande foule de sacrificateurs obéissaient à la foi."
ACT.6.8,"Etsiɛni, aluma na ngulu na ngɔlu, akɔkɔ bimbete na bingengo binɛnɛ ta tei e bato.","Étienne, plein de grâce et de puissance, faisait des prodiges et de grands miracles parmi le peuple."
ACT.6.9,"Bakina bato baisana na nde kitɛ: edaka bato ibia baputoanaka ta ndako e miɔngɔnɔ e Bayudha ebeamaka «Babuli batingoami », edaka na Bayudha ba Silɛne ko na ba Alɛkɛdjandɛlɛ, ko na Bayudha ba Silisi ko na ba ekenge e mokili mo Adjia. Ko babanga boisana kitɛ na Etsiɛni.","Quelques membres de la synagogue dite des Affranchis, de celle des Cyrénéens et de celle des Alexandrins, avec des Juifs de Cilicie et dAsie, se mirent à discuter avec lui;."
ACT.6.10,"Endelo baimohɔnɔkɔ, modjɔ mo abalaka na konga emopaka Mwembo Mosɛnɔke.",mais ils ne pouvaient résister à sa sagesse et à lEsprit par lequel il parlait.
ACT.6.11,Iboa baputa bato palanga bɛngi babale bo: «Lookaki asinga Mose ko na Ndjakomba !».,Alors ils subornèrent des hommes qui dirent: Nous lavons entendu proférer des paroles blasphématoires contre Moïse et contre Dieu.
ACT.6.12,"Bapangoa bato basusu, basuku ko na balehi ba mobeko bɛngi balemoe. Ngɔngɔ djimina bakwa diko di Etsiɛni, bamopea ko bakɛɛ na nde boso bo Ikita dinɛnɛ.","Ils émurent le peuple, les anciens et les scribes, et, se jetant sur lui, ils le saisirent, et lemmenèrent au sanhédrin."
ACT.6.13,Batomba pongono ba temo babe babala bo: «Moto iyo atakinakadea bobala bobe tina e tepelo e biso esɛnɔke ko na mobeko mo Mose!.,"Ils produisirent de faux témoins, qui dirent: Cet homme ne cesse de proférer des paroles contre le lieu saint et contre la loi;."
ACT.6.14,Looka abala bo Yesu iyo o Nadjalɛtɛ abedjadea tepelo ko atikoanedjadea mida mibolodja iso tadii Mose.».,"car nous lavons entendu dire que Jésus, ce Nazaréen, détruira ce lieu, et changera les coutumes que Moïse nous a données."
ACT.6.15,"Bato basusu ibia badaaka ta Ikita, batingea miso ta dii Etsiɛni ko baɛnɛ mbanda e nde ekuanake na mbanda e obwɛndi.","Tous ceux qui siégeaient au sanhédrin ayant fixé les regards sur Étienne, son visage leur parut comme celui dun ange."
ACT.7.1,Nganga o Ndjakomba o monɛnɛ amowadja bo: «Mɛko imi mibalakadea bo na wɛ midii sooti?».,Le souverain sacrificateur dit: Les choses sont-elles ainsi?.
ACT.7.2,"Etsiɛni asɔmbedja bo: «Baningani na basange i bato, hokamedjanini. Ndjakomba o ekumu aimanea kɔkɔ o biso Abalayama ta ehole edaka iyo ta Medjopotami, boso bo nde bokɛ adikama ta Halani.","Étienne répondit: Hommes frères et pères, écoutez! Le Dieu de gloire apparut à notre père Abraham, lorsquil était en Mésopotamie, avant quil sétablît à Charran; et il lui dit:."
ACT.7.3,"ko abala na nde bo: Kina ekomi e wɛ ko na ibota di wɛ, ko kɛɛ ta ekomi eoinedjadea mbi.","Quitte ton pays et ta famille, et va dans le pays que je te montrerai."
ACT.7.4,"Iboa Abalayama akina ekomi e ba Saladeɛ ko akɛɛ adaa ta Halani. Ko, ngɔngɔ dji yogo e sango, Ndjakomba amonɔdjɔ ta Halani ta ekomi ehelamakakadea ino edɛdiyeye.","Il sortit alors du pays des Chaldéens, et sétablit à Charran. De là, après la mort de son père, Dieu le fit passer dans ce pays que vous habitez maintenant;."
ACT.7.5,"Ndjakomba aimopa nongo eka emɔti e bosangoa, pɛpɛ nongo moo polo o boisa eko; endelo amodikanedja bo amopabi ekomi ko batitani ba nde baetombabi pongono ngɔngɔ dji nde. Iboa ta ehole emina Abalayama aidaka na mwana.","il ne lui donna aucune propriété en ce pays, pas même de quoi poser le pied, mais il promit de lui en donner la possession, et à sa postérité après lui, quoiquil neût point denfant."
ACT.7.6,"Indja modjɔ mobala Ndjakomba na nde: Batitani ba wɛ bahelamabi ta ekomi ebuki, iho baimeabi babuli ko babapeabi ta ibuli bianga mikama minɛi.",Dieu parla ainsi: Sa postérité séjournera dans un pays étranger; on la réduira en servitude et on la maltraitera pendant quatre cents ans.
ACT.7.7,"Ndjakomba abali bo, endelo napabi etumbu ta ekomi eyena edabi ibo babuli. Ngɔngɔ djimina, badongabi ena ko baangɔnɔkɔbini ta esika iye .","Mais la nation à laquelle ils auront été asservis, cest moi qui la jugerai, dit Dieu. Après cela, ils sortiront, et ils me serviront dans ce lieu-ci."
ACT.7.8,"Iboa Ndjakomba akɔɔ mokongo na Abalayama ko embete e mokongo momina wɛtoko bolena baana baami epole. Na tina emina Abalayama alena mwana o nde Isaka epole ngɔngɔ dji bokokedja masu bomwambe; oko mondumba momina momɔti, Isaka alena mwana o nde Yakobo ko Yakobo alena bana ba nde ibia baimea bakɔkɔ ba mabota doomi na mabae .","Puis Dieu donna à Abraham lalliance de la circoncision; et ainsi, Abraham, ayant engendré Isaac, le circoncit le huitième jour; Isaac engendra et circoncit Jacob, et Jacob les douze patriarches."
ACT.7.9,«Bakɔkɔ ba biso baokea Yosepu swɛ ko bamotɛkɛ bɛngi aimee mobuli ta Edjipito. Endelo Ndjakomba adaaka na nde;.,"Les patriarches, jaloux de Joseph, le vendirent pour être emmené en Égypte."
ACT.7.10,"amotingoa ta minɔngɔ mi nde misusu. Apa Yosepu ngɔlu ko konga ta miso ma Palo, mokondji o Edjipito. Palo aimedja Yosepu gupɛlɛnɛlɛ ta Edjipito ko ta ndako e nde esusu.","Mais Dieu fut avec lui, et le délivra de toutes ses tribulations; il lui donna de la sagesse et lui fit trouver grâce devant Pharaon, roi dÉgypte, qui létablit gouverneur dÉgypte et de toute sa maison."
ACT.7.11,"Enakoboa, ndja enɛnɛ ekwa ta Edjipito esusu ko ta mokili mo Kanana. Saya edaka enɛnɛ na bonɔ ko bakɔkɔ ba biso baidiaka eka e boyaka.","Il survint une famine dans tout le pays dÉgypte, et dans celui de Canaan. La détresse était grande, et nos pères ne trouvaient pas de quoi se nourrir."
ACT.7.12,"Ehole eoka Yakobo ble djidaka ta Edjipito, aloma bakɔkɔ ba biso ta mbala e boso.","Jacob apprit quil y avait du blé en Égypte, et il y envoya nos pères une première fois."
ACT.7.13,"Akɛɛ bo mbala e babae, Yosepu asainedja na baangi nde, ko Palo aso asipoa isɔsi di nde.","Et la seconde fois, Joseph fut reconnu par ses frères, et Pharaon sut de quelle famille il était."
ACT.7.14,"Iboa Yosepu aloma bato bakɛe ahomba sange e nde Yakobo, ko denga di nde ibo basusu badaaka bato tuku sambo na batano.","Puis Joseph envoya chercher son père Jacob, et toute sa famille, composée de soixante-quinze personnes."
ACT.7.15,"Yakobo akɛɛ ta Edjipito, ko agwa iho na bakɔkɔ ba biso bakina.","Jacob descendit en Égypte, où il mourut, ainsi que nos pères;."
ACT.7.16,Bibembe bi bobo bihula ta Sikɛmɛ ko babapusea ta ikila idii diisombaka Abalayama ta dii bana ba Amɔle .,"et ils furent transportés à Sichem, et déposés dans le sépulcre quAbraham avait acheté, à prix dargent, des fils dHémor, père de Sichem."
ACT.7.17,"«Iyana abatama ehole iyena ebwanaka Ndjakomba bokokedja ndikano ekɔɔkɔ iyo na Abalayama, bato ba biso babotana ko baso balumana ta Edjipito.","Le temps approchait où devait saccomplir la promesse que Dieu avait faite à Abraham, et le peuple saccrut et se multiplia en Égypte."
ACT.7.18,"Iboa mokondji o yeene, atomba bokondji ta Edjipito, aidjebaka Yosepu.","jusquà ce que parut un autre roi, qui navait pas connu Joseph."
ACT.7.19,Mokondji omina abanga bokosea bakɔkɔ ba biso ko bobanyɔkɔlɔ na bobaloma badumbe bana ba bobo bɛngi bagwɛ .,"Ce roi, usant dartifice contre notre race, maltraita nos pères, au point de leur faire exposer leurs enfants, pour quils ne vécussent pas."
ACT.7.20,"Mose abotama ta ehole iyena iyo adaaka mwana mopele , ta dii Ndjakomba. Abɔkɔmɔ songe basato ta ndako e sango.","A cette époque, naquit Moïse, qui était beau aux yeux de Dieu. Il fut nourri trois mois dans la maison de son père;."
ACT.7.21,"Ko, ehole e modumba bo, mwana mwali o Palo amoandoa ko amobɔkɔ oko ondingo mwana moomi onde mɛnɛ .","et, quand il eut été exposé, la fille de Pharaon le recueillit, et léleva comme son fils."
ACT.7.22,"Na tina emina Mose aikoa mɛko misusu mi konga e bato ba Edjipito, ko aokamaka na mibalo ko na mikɔ mi nde.","Moïse fut instruit dans toute la sagesse des Égyptiens, et il était puissant en paroles et en œuvres."
ACT.7.23,"Ehole ekokedja yo bianga tuku inɛi, Mose atomba meko e bokɛ aindja bangi inde ba makia, ba Isalɛlɛ.","Il avait quarante ans, lorsquil lui vint dans le cœur de visiter ses frères, les fils dIsraël."
ACT.7.24,"Aɛnɛ moto o Edjipito omɔti anyɔkɔlɔ omɔti o bobo; akɔ lwano ko osɔmbedja moto iyona bobe bo nde, ko aso aowa moto o Edjipito.","Il en vit un quon outrageait, et, prenant sa défense, il vengea celui qui était maltraité, et frappa lÉgyptien."
ACT.7.25,Alɛnɛkɛ bo baangi nde basipoadea bo Ndjakomba abatingoadea na ndjea ende; endelo ibo baidjebaka.,Il pensait que ses frères comprendraient que Dieu leur accordait la délivrance par sa main; mais ils ne comprirent pas.
ACT.7.26,"Ngɔngɔ dji busa bomɔti, aɛnɛ bana ba Isalɛlɛ babae baanaka ko apalaka boisa bogo ta tei e bobo. Abala na bu bo: Baangi mbi, ino odiini bwela; oasakɔmeakadea na nu bobe nda.","Le jour suivant, il parut au milieu deux comme ils se battaient, et il les exhorta à la paix: Hommes, dit-il, vous êtes frères; pourquoi vous maltraitez-vous lun lautre?."
ACT.7.27,Endelo moto iyo odaaka anyɔkɔlɔ mina nde alinda Mose ko amowadja bo: Omina osaoisa mokondji ko djudji o biso nda?.,"Mais celui qui maltraitait son prochain le repoussa, en disant: Qui ta établi chef et juge sur nous?."
ACT.7.28,Opalakadea oowoni oko ndenge eowaki wɛ moto o Edjipito mɔkɔ.,"Veux-tu me tuer, comme tu as tué hier lÉgyptien?."
ACT.7.29,"Ta tina e mobalo momina, Mose atia ko akɛɛ ahelama ta ekomi e Madiani. Iho, abota bana baami babae .","A cette parole, Moïse prit la fuite, et il alla séjourner dans le pays de Madian, où il engendra deux fils."
ACT.7.30,"«Ngɔngɔ dji bianga tuku inɛi, obwɛndi omɔti adoa ta dii yo ta edhu e ngomba e Sinai, ta mole mobwanaka mosa.","Quarante ans plus tard, un ange lui apparut, au désert de la montagne de Sinaï, dans la flamme dun buisson en feu."
ACT.7.31,"Mose, akamoa ta ndelo eɛnɛ iyo modjɔ momina. Endelo ta ehole esalindaka iyo bɛngi aindje mbuti, aso aoka kɔpi e Kumu ebalaka bo:.","Moïse, voyant cela, fut étonné de cette apparition; et, comme il sapprochait pour examiner, la voix du Seigneur se fit entendre:."
ACT.7.32,"Nadii Ndjakomba o bakɔkɔ ba wɛ, Ndjakomba o Abalayama, o Isaka ko o Yakobo. Mose aluma na bɔɔ, ko aihɔnɔ bokokoledja.","Je suis le Dieu de tes pères, le Dieu dAbraham, dIsaac et de Jacob. Et Moïse, tout tremblant, nosait regarder."
ACT.7.33,"Iboa Kumu abala na nde bo: Dongedja sapato ta mako ma wɛ, modjɔ mo esika iye eemi wɛ edii kpɔtɔ djisɛnɔke.","Le Seigneur lui dit: Ote tes souliers de tes pieds, car le lieu sur lequel tu te tiens est une terre sainte."
ACT.7.34,"Naɛni mondumba monɔngedjakadea bo bato ba mbi ta Edjipito, ko naoki bio dji bobo natiti tina e bobatingoa. Ko edɛdiybasɛnɔkeeye kɛɛ, napalakadea naolome ta Edjipito .","Jai vu la souffrance de mon peuple qui est en Égypte, jai entendu ses gémissements, et je suis descendu pour le délivrer. Maintenant, va, je tenverrai en Égypte."
ACT.7.35,"«Edii oko Mose iyona olona bana ba Isalɛlɛ na bobala bo: Omina oisi mokondji ko na djudji nda?, Ndjakomba amolomi ondingo mokondji ko moheledji, na ndjea e obwɛndi iyo oisainedja na nde ta mole imua mobwanaka mosa.",": Ce Moïse, quils avaient renié, en disant: Qui ta établi chef et juge? Cest lui que Dieu envoya comme chef et comme libérateur avec laide de lange qui lui était apparu dans le buisson."
ACT.7.36,"Edii iyo moto obaimedja ta Edjipito na bokɔ bingengo na bimbete ta mokili mo Edjipito, ta dua Ekpetu ta edhu tomba bianga tuku inei .","Cest lui qui les fit sortir dÉgypte, en opérant des prodiges et des miracles au pays dÉgypte, au sein de la mer Rouge, et au désert, pendant quarante ans."
ACT.7.37,"Edii Mose iyo obala naikina na bana ba Isalɛlɛ bo: Ndjakomba aolomeadeani motɛli omɔti ondingo mbi , adadea omɔti ta tei bato ba bino.",Cest ce Moïse qui dit aux fils dIsraël: Dieu vous suscitera dentre vos frères un prophète comme moi.
ACT.7.38,"Ta ndelo eputoana bana ba Isalɛlɛ ta edhu, edii iyo moto odaaka ta tei e bakɔkɔ ba biso na obwɛndi iyona omobaleaka ta ngomba e Sinai; abolodja mibalo mi bomɔ, bɛngi amipɛ na su .","Cest lui qui, lors de lassemblée au désert, étant avec lange qui lui parlait sur la montagne de Sinaï et avec nos pères, reçut des oracles vivants, pour nous les donner."
ACT.7.39,Endelo bakɔkɔ ba biso baipala bomosuma; balemoa na nde ko bapalaka bosɔmbɔ ta Edjipito.,"Nos pères ne voulurent pas lui obéir, ils le repoussèrent, et ils tournèrent leur cœur vers lÉgypte."
ACT.7.40,"Babala na Alona bo: Lokɔmea ba ndjakomba ibia badaladea ta boso e biso, modjɔ mo lotadjebakadea eka etanei Mose iyoo oloimedjabi ta ekomi e Edjipito.","en disant à Aaron: Fais-nous des dieux qui marchent devant nous; car ce Moïse qui nous a fait sortir du pays dÉgypte, nous ne savons ce quil est devenu."
ACT.7.41,"Iboa ta masu imia balua ekeko e mwana o ngɔmbɛ ko baso bapa mbeka ta dii ekeko elua bo bɛnɛ, ko bakɔ tɛkɛ ta tina mosala mo mɔmɔ ma bobo .","Et, en ces jours-là, ils firent un veau, ils offrirent un sacrifice à lidole, et se réjouirent de lœuvre de leurs mains."
ACT.7.42,"Endelo Ndjakomba ababulɛɛ ko abakina bakumee ndjɔtɔ ba diko, oko mondumba mokomama ta buku dji batɛli bo: Bana ba Isalɛlɛ, ediiti mbi moto iyona obondjea ino tito ko na mbeka djikina tomba bianga tuku djinɛi ta etengelenge?.","Alors Dieu se détourna, et les livra au culte de larmée du ciel, selon quil est écrit dans le livre des prophètes: Mavez-vous offert des victimes et des sacrifices Pendant quarante ans au désert, maison dIsraël?…."
ACT.7.43,"Otombakani epkangba e Moloke ko na epoya e ndjakomba o bino mondjɔtɔ Lepani, bikeko ibia bilua ino bɛngi obikumeakeni. Na tina emina naotombadeani bohali bonɔ Babilɔne.","Vous avez porté la tente de Moloch Et létoile du dieu Remphan, Ces images que vous avez faites pour les adorer! Aussi vous transporterai-je au-delà de Babylone."
ACT.7.44,"«Ehole edaka bakɔkɔ ba biso ta edhu, badaaka na ekpangba e buku e mokongo. Ko na iyona obala na Mose amotɔndea aekɔe, oko mondumba moɛnɛkɛ iyo.","Nos pères avaient au désert le tabernacle du témoignage, comme lavait ordonné celui qui dit à Moïse de le faire daprès le modèle quil avait vu."
ACT.7.45,"Ehole eimea Yosoa modaledji, bana ba bobo bakatoa kpɔtɔ dji bikomi ibia bibenganaka Ndjakomba ta miso ma bobo. Iboa bakwedja ekpangba e masaka edaka na buku e molongo iho, ko eso edikama ena tee mbunoko ehole e Dhapiti .","Et nos pères, layant reçu, lintroduisirent, sous la conduite de Josué, dans le pays qui était possédé par les nations que Dieu chassa devant eux, et il y resta jusquaux jours de David."
ACT.7.46,Iyo abolodja ngɔlu ta boso bo Ndjakomba ko awadja ndjea e botonga ndako tina e batitani ba Yakobo .,"David trouva grâce devant Dieu, et demanda délever une demeure pour le Dieu de Jacob;."
ACT.7.47,"Endelo, edii Sɔlɔmɔ moto o mopika ndako .",et ce fut Salomon qui lui bâtit une maison.
ACT.7.48,"Enakoboa, Iyona Onɔi Diko tadae ta ndako idji djitongama na mɔmɔ ma bato, oko mondumba, motɔndeakadea motɛli:.","Mais le Très-Haut nhabite pas dans ce qui est fait de main dhomme, comme dit le prophète:."
ACT.7.49,"Kumu abala bo: busa bodii kiti e mbi e bokumu, ko kpɔtɔ dji dii ebakeli e mbi e mako. Obwanini botongeani ndako e mondumba nda? Esika ndani e dikamadea mbi?.","Le ciel est mon trône, Et la terre mon marchepied. Quelle maison me bâtirez-vous, dit le Seigneur, Ou quel sera le lieu de mon repos?."
ACT.7.50,Naikɔ leka ilua losusu na mɔmɔ ma mbi .,Nest-ce pas ma main qui a fait toutes ces choses?….
ACT.7.51,"«Bato ba melo mipipo, bato ibia badipama milema na matoi, masu masusu tookeeni Mwembo Mosɛnɔke! Odiini ondingo bakɔkɔ ba bino.","Hommes au cou raide, incirconcis de cœur et doreilles! Vous vous opposez toujours au Saint-Esprit. Ce que vos pères ont été, vous lêtes aussi."
ACT.7.52,"Omina motɛli ndani odaa bakɔkɔ ba bino pɛpɛ bonɔngedja? Baowa ibia batɔndeaka bodoa bo Moto omɔti pɛ o bodju; ko edɛdiyeye, edii iyo moto okababi ino ko osaowa ino .","Lequel des prophètes vos pères nont-ils pas persécuté? Ils ont tué ceux qui annonçaient davance la venue du Juste, que vous avez livré maintenant, et dont vous avez été les meurtriers."
ACT.7.53,"Ino obolodjani mobeko na ndjea e babwɛndi , ko oimosumani!».","vous qui avez reçu la loi daprès des commandements danges, et qui ne lavez point gardée!…."
ACT.7.54,Amabo oka mɛko mi mina ko baso baoka kɛlɛ ko bakpɛkɛnɛkɛ mino ta tina e Etsiɛni.,"En entendant ces paroles, ils étaient furieux dans leur cœur, et ils grinçaient des dents contre lui."
ACT.7.55,"Endelo Etsiɛni aluma na Mwembo Mosɛnɔke, akokoledja miso ta busa aɛnɛ ekumu e Ndjakomba ko na Yesu aemi ta ebɔ e baami e Ndjakomba.","Mais Étienne, rempli du Saint-Esprit, et fixant les regards vers le ciel, vit la gloire de Dieu et Jésus debout à la droite de Dieu."
ACT.7.56,"Abala bo: «Hokamedjani, naɛni busa bodipoami ko Mwana o moto aemi ta ebɔ e baami e Ndjakomba.».","Et il dit: Voici, je vois les cieux ouverts, et le Fils de lhomme debout à la droite de Dieu."
ACT.7.57,Iboa bagama na ngulu ko baditea matoi. Ibo basusu basadumba ta diko di nde.,"Ils poussèrent alors de grands cris, en se bouchant les oreilles, et ils se précipitèrent tous ensemble sur lui."
ACT.7.58,bamoimanedja sokolu e ngando enɛnɛ ko bamoowa na mobɔkɔ. Batemo bakina bisendja bi bobo ta dii mwenga iyona odaaka sindjili na kombe e Saulu.,"le traînèrent hors de la ville, et le lapidèrent. Les témoins déposèrent leurs vêtements aux pieds dun jeune homme nommé Saul."
ACT.7.59,"Ta ehole iyena emoowaka ibo na mabɔkɔ Etsiɛni aɔngɔnɔkɔ bo: «Kumu Yesu, tomba mwembo mo mbi!».","Et ils lapidaient Étienne, qui priait et disait: Seigneur Jésus, reçois mon esprit!."
ACT.7.60,"Ko akwa na magbunda ko agama na ngulu bo: «Kumu, pɛpɛ bokimanadea oko pekato iyeye !» Ngɔngɔ dji bobala kɔpi emina, aso agwa.","Puis, sétant mis à genoux, il sécria dune voix forte: Seigneur, ne leur impute pas ce péché! Et, après ces paroles, il sendormit."
ACT.8.1,"Ko Saulu adhimedjaka yogo e Etsiɛni . Oko ta busa bomina ibua monɔngɔ mopipo mokwea ta Ekelesa e Yelusalɛmɛ. Badhimi basusu, banangana ta ekenge e mokili mo Yudhea ko na Samalia dongedja oko bapɔsɔlu.","Saul avait approuvé le meurtre dÉtienne. Il y eut, ce jour-là, une grande persécution contre lÉglise de Jérusalem; et tous, excepté les apôtres, se dispersèrent dans les contrées de la Judée et de la Samarie."
ACT.8.2,Endelo bato ba milema mipele bapusea Etsiɛni ko bayea bobuke mɛnɛ ta tina e yogo e nde.,"Des hommes pieux ensevelirent Étienne, et le pleurèrent à grand bruit."
