verse_key,ngc,fr
JHN.14.27,"«Naokineini ogoo, naopini ogoo ba mbai. Naopitini bo moda mokapɛ ngondo. Yɛɛ milema ma boono madae pɛpɛ osatungea, pɛpɛ odani na bɔɔ.","Je vous laisse la paix, je vous donne ma paix. Je ne vous donne pas comme le monde donne. Que votre cœur ne se trouble point, et ne salarme point."
JHN.14.28,"Ɔɔkanini nabala boo: Nakɛi, endolo nasɔmbɔlea odii no. Okapalanini, sepani tina ɛ odjeba boo nasɔmbi mbuti na Tata, tina ɛ boo Tata anɔini.","Vous avez entendu que je vous ai dit: Je men vais, et je reviens vers vous. Si vous maimiez, vous vous réjouiriez de ce que je vais au Père; car le Père est plus grand que moi."
JHN.14.29,"Nabali na nu hadɛdi boso ba boo midjɔ mia maenɛme, bɛngɛ boo ehole eimeabi mo ɔdhimeni.","Et maintenant je vous ai dit ces choses avant quelles arrivent, afin que, lorsquelles arriveront, vous croyiez."
JHN.14.30,"Nawetelea bala koko na nu, tina ɛ boo kumu ɔ ngondo hee adoi. Aditi na kpati diko la mbai.",Je ne parlerai plus guère avec vous; car le prince du monde vient. Il na rien en moi;.
JHN.14.31,"endolo eboani ngondo ɛdjebe boo napali Tata ko nakɔkɔ oko moda imalomani yo. Emani, ladonge haa!».","mais afin que le monde sache que jaime le Père, et que jagis selon lordre que le Père ma donné, levez-vous, partons dici."
JHN.15.1,«Mbai nadii mole ma vino ɛ sooti ko Tata adii moswa gue.,"Je suis le vrai cep, et mon Père est le vigneron."
JHN.15.2,"Etape esusu edii ta tei ɛ mbai edii pɛpɛ obota mbuma, ayedongedjai, ko abɔngɛdjai etape esusu ɛbotaka mbuma, bɛngɛ ɛbote koko mbuma djike.","Tout sarment qui est en moi et qui ne porte pas de fruit, il le retranche; et tout sarment qui porte du fruit, il lémonde, afin quil porte encore plus de fruit."
JHN.15.3,Ino osɛnɔdjamani ehele tina ɛ ebaeli ɛopani mbai.,"Déjà vous êtes purs, à cause de la parole que je vous ai annoncée."
JHN.15.4,"Nɛngɛdjani ta tei ɛ mbai, ko mbai nanɛngɛdjalea ta tei ɛ bono. Etape etahɔnɔ obota mbuma yo mɛɛnɛ, emiti tingama ta mole ma vino; na bea, otahɔnɔni obota mbuma omiti nɛngɛdjani ta tei ɛ mbai.","Demeurez en moi, et je demeurerai en vous. Comme le sarment ne peut de lui-même porter du fruit, sil ne demeure attaché au cep, ainsi vous ne le pouvez non plus, si vous ne demeurez en moi."
JHN.15.5,"Nadii mole ma vino, ino odiini bitape. Moto ona onɛngɛdjai odii mbai ko ona odii mbai onɛngɛdja odii yo, akabote mbuma djike, tina ɛ boo emiti daa na mbai otahɔnɔni okɔ eka emɔti.","Je suis le cep, vous êtes les sarments. Celui qui demeure en moi et en qui je demeure porte beaucoup de fruit, car sans moi vous ne pouvez rien faire."
JHN.15.6,"Ona odii pɛpɛ onɛngɛdja ta tei ɛ mbai adumbami osokolu, elengɛɛ etape ɛ mole, ko ekakani; bitape ibikakanu, bakabitute, bakabimae ta mosa ko bikayoe.","Si quelquun ne demeure pas en moi, il est jeté dehors, comme le sarment, et il sèche; puis on ramasse les sarments, on les jette au feu, et ils brûlent."
JHN.15.7,"Okanɛngɛdjani ta tei ɛ mbai ko bibaeli ba mbai bikanɛngɛdja ta tei ɛ bono, sɛngɛni eka ɛpalakano ko oyedihabini.","Si vous demeurez en moi, et que mes paroles demeurent en vous, demandez ce que vous voudrez, et cela vous sera accordé."
JHN.15.8,"Tata akumamalea: okabotani mbuma djike, na njia ena oenɛmɛleani boo odiini batingami ba mbai.","Si vous portez beaucoup de fruit, cest ainsi que mon Père sera glorifié, et que vous serez mes disciples."
JHN.15.9,Elengɛɛ ɔpalani Tata mbai koko naopalani. Na bea nɛngɛdjani ta epaeli ɛ mbai.,"Comme le Père ma aimé, je vous ai aussi aimés. Demeurez dans mon amour."
JHN.15.10,"Okasumani mibeko ma mbai, oyeyoaleani ta epaeli ɛ mbai, elengɛɛ odii mbai osuma mibeko ma Tata ko nakanɛngɛdjae ta epaeli ɛ nde.».","Si vous gardez mes commandements, vous demeurerez dans mon amour, de même que jai gardé les commandements de mon Père, et que je demeure dans son amour."
JHN.15.11,«Nabali na nu bea bɛngɛ boo sepi ɛ mbai ɛdae ta tei ɛ boono ko sepi ɛ boono ɛdae na osusu.,"Je vous ai dit ces choses, afin que ma joie soit en vous, et que votre joie soit parfaite."
JHN.15.12,Hokeani mobeko ma mbai: Palanani elengɛɛ okaopaleni mbai.,"Cest ici mon commandement: Aimez-vous les uns les autres, comme je vous ai aimés."
JHN.15.13,Pɛpɛ epaeli enɔi boo moto akabe mohelo ma nde tina ɛ baminande.,Il ny a pas de plus grand amour que de donner sa vie pour ses amis.
JHN.15.14,Odiini bamina mbai okakɔɔni midjɔ maolomakani mbai.,"Vous êtes mes amis, si vous faites ce que je vous commande."
JHN.15.15,"Nataobeakani babuli, tina ɛ boo mobuli tadjebe modjɔ mokakɔe moswa nde. Naobeakani bamina mbai, tina ɛ boo naodjebedjani midjɔ misusu maikoa mbai odii Tata.","Je ne vous appelle plus serviteurs, parce que le serviteur ne sait pas ce que fait son maître; mais je vous ai appelés amis, parce que je vous ai fait connaître tout ce que jai appris de mon Père."
JHN.15.16,"Editi ino bato ibahɔni, edii mbai moto ɔɔhɔni; naolomani boo ɔkɛɛni, abota mbuma ko mbuma idjikanɛngɛdjae. Bea, Tata aopabini midjɔ misusu imihɔdjabino ta kombe ɛ mbai.","Ce nest pas vous qui mavez choisi; mais moi, je vous ai choisis, et je vous ai établis, afin que vous alliez, et que vous portiez du fruit, et que votre fruit demeure, afin que ce que vous demanderez au Père en mon nom, il vous le donne."
JHN.15.17,"Hokeani mobeko ma mbai, palanani ta tei ɛ boono.».","Ce que je vous commande, cest de vous aimer les uns les autres."
JHN.15.18,"«Nga ngondo ekaolonani, djebani boo ɛlonani boso ba boono.","Si le monde vous hait, sachez quil ma haï avant vous."
JHN.15.19,"Okɔkino daa bato ba ngondo, eke ngondo eopalini; tina ɛ boo okɔki daani bato yu. Ngondo eolonini tina ɛ boo naohɔɔni ko naoimanedjani sokolu ɛ ngondo ko oditini bato ba ngondo.","Si vous étiez du monde, le monde aimerait ce qui est à lui; mais parce que vous nêtes pas du monde, et que je vous ai choisis du milieu du monde, à cause de cela le monde vous hait."
JHN.15.20,"Lɛdjani modjɔ imabala mbai na nu: Mobuli tanoe moswa nde. Ekadaa boo bato banyɔkɔlɔni, baonyɔkɔlɔbini koko; ekadaa basumi bileho ba mbai, basumabi koko ba bono.","Souvenez-vous de la parole que je vous ai dite: Le serviteur nest pas plus grand que son maître. Sils mont persécuté, ils vous persécuteront aussi; sils ont gardé ma parole, ils garderont aussi la vôtre."
JHN.15.21,"Endolo baokɔbini midjɔ mia misusu tina ɛ kombe ɛ mbai, tina ɛ boo tebadjebe ona ɔlomani.","Mais ils vous feront toutes ces choses à cause de mon nom, parce quils ne connaissent pas celui qui ma envoyé."
JHN.15.22,"Okɔkɔ mbai daa pɛpɛ odoa ko ɔkɔkɔ mbai daa pɛpɛ obala na bu, eke baditi na isumu. Endolo hadɛdi batayɛɛmɛ ta isumu la bobo.","Si je nétais pas venu et que je ne leur eusse point parlé, ils nauraient pas de péché; mais maintenant ils nont aucune excuse de leur péché."
JHN.15.23,"Ona odii na swɛ ɛ mbai, adii koko na swɛ ɛ Tata.","Celui qui me hait, hait aussi mon Père."
JHN.15.24,"Ɔkɔkɔ mbai daa pɛpɛ okɔ ta ndanda ɛ bobo mikɔ imikadae moto okina pɛpɛ okɔ eke baikwa ta isumu. Noko bea, hadɛdi, baenɛ mikɔ ma mbai ko baokini swɛ, na Tata koko.","Si je navais pas fait parmi eux des œuvres que nul autre na faites, ils nauraient pas de péché; mais maintenant ils les ont vues, et ils ont haï et moi et mon Père."
JHN.15.25,Endolo ɛkɔmɔ bea bɛngɛ boo midjɔ imakomama ta mobeko ma bobo makokedjame: Baokani swɛ pɛpɛ tina.».,Mais cela est arrivé afin que saccomplît la parole qui est écrite dans leur loi: Ils mont haï sans cause.
JHN.15.26,«Ehole edoabi Mokɔmɛdjɛli: edii Mwembo ma sooti imodongalea odii Tata. Naolomeabini mo ko mopabi tati ta tina ɛ mbai.,"Quand sera venu le consolateur, que je vous enverrai de la part du Père, lEsprit de vérité, qui vient du Père, il rendra témoignage de moi;."
JHN.15.27,"Ko ino koko opabini tati ɛ mbai, tina ɛ boo ɔdaani engbanga na mbai donga ibange.».","et vous aussi, vous rendrez témoignage, parce que vous êtes avec moi dès le commencement."
JHN.16.1,«Nabala na nu bea bɛngɛ boo osakaa bungedjani edhimeli.,"Je vous ai dit ces choses, afin quelles ne soient pas pour vous une occasion de chute."
JHN.16.2,"Baobenganabini ta ndako dja miongɔɔnɔ dja Bayuda. Ehole eduake bato ibaowabini, balɛdjabi boo basaleaka Ndjambe.",Ils vous excluront des synagogues; et même lheure vient où quiconque vous fera mourir croira rendre un culte à Dieu.
JHN.16.3,"Bakɔbi bea tina ɛ boo baidjeba noko na Tata, na mbai.","Et ils agiront ainsi, parce quils nont connu ni le Père ni moi."
JHN.16.4,"Endolo nabala na nu bea bɛngɛ boo, ehole ena ekaimea, ɔlɛdjɛbini boo nabalaka na nu.» «Naibala na nu modjɔ mua donga ibange, tina ɛ boo nadaka na nu engbanga.","Je vous ai dit ces choses, afin que, lorsque lheure sera venue, vous vous souveniez que je vous les ai dites. Je ne vous en ai pas parlé dès le commencement, parce que jétais avec vous."
JHN.16.5,"Hadɛdi, nakei mbuti na ona ɔlomani ko pɛpɛ omɔti ta ndanda ɛ boono ɔhɔdjakani boo: Ɔkeke wɛ hɔɔ.","Maintenant je men vais vers celui qui ma envoyé, et aucun de vous ne me demande: Où vas-tu?."
JHN.16.6,Endolo milema ma boono milumi na ndjokwa ɛlɔkɛɛ boo nabali na nu bea.,"Mais, parce que je vous ai dit ces choses, la tristesse a rempli votre cœur."
JHN.16.7,"Noko bea, nabali na nu sooti boo: enɔi na opele tina ɛ boono boo nakɛɛ; nga namiti kɛ, Mokɔmɛdjɛli adoetebi odii no. Endolo nga nakakɛ naolomealeani yo.","Cependant je vous dis la vérité: il vous est avantageux que je men aille, car si je ne men vais pas, le consolateur ne viendra pas vers vous; mais, si je men vais, je vous lenverrai."
JHN.16.8,"Ko ehole edoabi yo, ainedjabi bato ba ngondo ibunga la bobo diko la isumu, diko la odjoo ko diko la esambi ɛ Ndjambe.","Et quand il sera venu, il convaincra le monde en ce qui concerne le péché, la justice, et le jugement:."
JHN.16.9,"Ta modjɔ ma isumu, edii tina ɛ boo: batadimeakani.","en ce qui concerne le péché, parce quils ne croient pas en moi;."
JHN.16.10,"ta modjɔ ma odjoo, edii tina ɛ boo: nakeke mbuti na Tata ko oenɛteleanini;.","la justice, parce que je vais au Père, et que vous ne me verrez plus;."
JHN.16.11,"ta modjɔ ma esambi, edii tina ɛ boo: kumu ɔ ngondo hee asambedjami ehele.».","le jugement, parce que le prince de ce monde est jugé."
JHN.16.12,"«Nadii koko na midjɔ mike ma obala na nu, endolo otahɔnɔni omisipoa hadɛdi.","Jai encore beaucoup de choses à vous dire, mais vous ne pouvez pas les porter maintenant."
JHN.16.13,"Ehole edoabi Mwembo ma sooti, aolɔndɔbini ta sooti esusu. Tina ɛ boo abaletebi ta kombe ɛ nde mɛɛnɛ, endolo abalabi misusu imaokayo ko aotɔndɔbini midjɔ imaduake.","Quand le consolateur sera venu, lEsprit de vérité, il vous conduira dans toute la vérité; car il ne parlera pas de lui-même, mais il dira tout ce quil aura entendu, et il vous annoncera les choses à venir."
JHN.16.14,"Ainedjabi ekumu ɛ mbai, tina ɛ boo atombabi midjɔ imidongi odii mbai ko aotɔndɔbini mo.","Il me glorifiera, parce quil prendra de ce qui est à moi, et vous lannoncera."
JHN.16.15,Misusu imipeli Tata midii koko ma mbai. Ta tina hee nabali na nu boo Mwembo atombabi midjɔ misusu imidi odii mbai ko amiotɔndɔbini.».,"Tout ce que le Père a est à moi; cest pourquoi jai dit quil prend de ce qui est à moi, et quil vous lannoncera."
JHN.16.16,"«Edikai maa ehole mokɛkɛ oenɛteleanini, ko ngɔngɔ dja maa ehole mokɛkɛ oenɛleanini.».","Encore un peu de temps, et vous ne me verrez plus; et puis encore un peu de temps, et vous me verrez, parce que je vais au Père."
JHN.16.17,"Na bea bakina batingami ba nde basabaleana boo: «Ɛtingodjaka modjɔ mua yee? Abali na su boo: Edikai maa ehole mokɛkɛ oenɛteleanini, ko ngɔngɔ dja maa ehole mokɛkɛ oenɛleanini, na koko boo: Nakeke odii Tata.","Là-dessus, quelques-uns de ses disciples dirent entre eux: Que signifie ce quil nous dit: Encore un peu de temps, et vous ne me verrez plus; et puis encore un peu de temps, et vous me verrez? Et: Parce que je vais au Père?."
JHN.16.18,Ɛtingodjaka ehole ekɛkɛ ena ɛbalaka yo yee? Lotasipoaka modjɔ mapalaka yo abale.».,Ils disaient donc: Que signifie ce quil dit: Encore un peu de temps? Nous ne savons de quoi il parle.
JHN.16.19,"Ɔdjeba yo boo bapalaka bamohɔdjae, Yesu abala na bu boo: «Nabali na nu: Edikai maa ehole mokɛkɛ oenɛteleanini, ko ngɔngɔ dja maa ehole mokɛkɛ oenɛleanini. Ɔsahɔdjakani mahɔdja oko diko la modjɔ mua?.","Jésus connut quils voulaient linterroger, et il leur dit: Vous vous questionnez les uns les autres sur ce que jai dit: Encore un peu de temps, et vous ne me verrez plus; et puis encore un peu de temps, et vous me verrez."
JHN.16.20,"Edii bea, nabali na nu sooti boo: oyealeani ko odaleani ta kɔndɔ, endolo bato ba ngondo basepalea; odaleani na ndjokwa, endolo ndjokwa ɛ boono ehombanalea sepi.","En vérité, en vérité, je vous le dis, vous pleurerez et vous vous lamenterez, et le monde se réjouira: vous serez dans la tristesse, mais votre tristesse se changera en joie."
JHN.16.21,"Mwali akapala abote, adii na monɔngɔ tina ɛ boo ehole ɛ nde ɛ saya eimei; endolo mwana akabotama, abosai saya ɛ nde tina ɛ sepi ɛ mwana ona obotami ta ngondo.","La femme, lorsquelle enfante, éprouve de la tristesse, parce que son heure est venue; mais, lorsquelle a donné le jour à lenfant, elle ne se souvient plus de la souffrance, à cause de la joie quelle a de ce quun homme est né dans le monde."
JHN.16.22,"Moda momɔti na nu, odiini na ndjokwa hadɛdi; endolo ehole eonɛleani mbai koko, milema ma boono misepalea, ko sepi ɛ boono, moto atahɔnɔ oyekatoa.».","Vous donc aussi, vous êtes maintenant dans la tristesse; mais je vous reverrai, et votre cœur se réjouira, et nul ne vous ravira votre joie."
JHN.16.23,"«Ta busa bua, ohɔdjaetebinini noko modjɔ momɔti. Edii bea, nabali nanu sooti boo: Tata aopaleani losusu ilomosɛngɛlea no ta kombe ɛ mbai.","En ce jour-là, vous ne minterrogerez plus sur rien. En vérité, en vérité, je vous le dis, ce que vous demanderez au Père, il vous le donnera en mon nom."
JHN.16.24,"Mbunoko hadɛdi, opakita sɛngɛni noko modjɔ momɔti ta kombe ɛ mbai. Sɛngɛni ko odihaleani, bea sepi ɛ boono edalea na osusu.».","Jusquà présent vous navez rien demandé en mon nom. Demandez, et vous recevrez, afin que votre joie soit parfaite."
JHN.16.25,"«Nabala na nu midjɔ misusu na mandjɛ. Ehole ɛduake nabaletebi na nu bea, endolo ta ehole ena naotɔndɔbini ohuu midjɔ imitingi na Tata.","Je vous ai dit ces choses en paraboles. Lheure vient où je ne vous parlerai plus en paraboles, mais où je vous parlerai ouvertement du Père."
JHN.16.26,"Ta busa bua, osɛngɛbini ta kombe ɛ mbai; nabaliti na nu boo naongɔɔnɔbi Tata tina ɛ boono.","En ce jour, vous demanderez en mon nom, et je ne vous dis pas que je prierai le Père pour vous;."
JHN.16.27,tina ɛ boo Tata yo mɛɛnɛ akaopaleni. Akaopaleni tina ɛ boo okapalenini ko okadhimeni boo nadonga odii Ndjambe.,"car le Père lui-même vous aime, parce que vous mavez aimé, et que vous avez cru que je suis sorti de Dieu."
JHN.16.28,Nadɔnga odii Tata ko nadoa ta ngondo. Hadɛdi nadongi ta ngondo ko nasɔmbi mbuti na Tata.».,"Je suis sorti du Père, et je suis venu dans le monde; maintenant je quitte le monde, et je vais au Père."
JHN.16.29,"Na bea batingami ba nde babala na nde boo: «Hokea hadɛdi, obali na su ohuu, okini mandjɛ.","Ses disciples lui dirent: Voici, maintenant tu parles ouvertement, et tu nemploies aucune parabole."
JHN.16.30,Lodjebi hadɛdi boo okadjebe midjɔ misusu ko toombe boo moto aohɔdjae. Na tina hee lodhimi boo ɔdonga odii Ndjambe.».,"Maintenant nous savons que tu sais toutes choses, et que tu nas pas besoin que personne tinterroge; cest pourquoi nous croyons que tu es sorti de Dieu."
JHN.16.31,Yesu abasɔmbɛdja boo: «Odhimini hadɛdi?.,Jésus leur répondit: Vous croyez maintenant.
JHN.16.32,"Ehole ɛdoake ko eimei ehele, onanganaleani, moto na moto asɔmbɔlea odii yo ko okinaleanini mbai buki. Endolo naditi mbai buki, tina ɛ boo Tata adii engbanga na mbai.","Voici, lheure vient, et elle est déjà venue, où vous serez dispersés chacun de son côté, et où vous me laisserez seul; mais je ne suis pas seul, car le Père est avec moi."
JHN.16.33,Nabala na nu midjɔ mia misusu bɛngɛ boo odaeni na ogoo ta tei ɛ mbai. Onɔngɔbini ta ngondo. Endolo pingani! Nalongi ngondo!».,"Je vous ai dit ces choses, afin que vous ayez la paix en moi. Vous aurez des tribulations dans le monde; mais prenez courage, jai vaincu le monde."
JHN.17.1,"Ngɔngɔ dja obala bea, Yesu angangodja miso o diko ko aongɔɔnɔ boo: Tata, ehole eimei. Enɛmɛdja ekumu ɛ Mwana ɔ wɛ, bɛngɛ boo Mwana aenɛmɛdjae koko ekumu ɛ wɛ.","Après avoir ainsi parlé, Jésus leva les yeux au ciel, et dit: Père, lheure est venue! Glorifie ton Fils, afin que ton Fils te glorifie."
JHN.17.2,"Ɔmopa kpati diko la bato basusu, bɛngɛ boo apɛ mohelo ma kɔbili odii bia ibamopa wɛ.","selon que tu lui as donné pouvoir sur toute chair, afin quil accorde la vie éternelle à tous ceux que tu lui as donnés."
JHN.17.3,"Na bea, mohelo ma kɔbili modii boo baodjebe, wɛ ona odii oko wɛ mbuki Ndjambe ɔ sooti, ko badjebe Yesu Klisto ona ɔloma wɛ.","Or, la vie éternelle, cest quils te connaissent, toi, le seul vrai Dieu, et celui que tu as envoyé, Jésus-Christ."
JHN.17.4,Naenɛmɛdja ekumu ɛ wɛ ta ngondo; nakokedjai mosala imapani wɛ boo nasale.,"Je tai glorifié sur la terre, jai achevé lœuvre que tu mas donnée à faire."
JHN.17.5,"Ko hadɛdi, Tata, pani ekumu ena ɛdaka na mbai mbuti na wɛ boso boo ngondo ɛyoame.","Et maintenant toi, Père, glorifie-moi auprès de toi-même de la gloire que javais auprès de toi avant que le monde fût."
JHN.17.6,"Naenɛmɛdja kombe ɛ wɛ odii bato ibatomba wɛ ta ngondo bɛngɛ ɔbapɛni. Badaka bato ba wɛ, ko ɔbapani, ko basuma ebaeli ɛ wɛ.","Jai fait connaître ton nom aux hommes que tu mas donnés du milieu du monde. Ils étaient à toi, et tu me les as donnés; et ils ont gardé ta parole."
JHN.17.7,Hadɛdi badjebi boo midjɔ misusu mapani wɛ madonga odii wɛ.,Maintenant ils ont connu que tout ce que tu mas donné vient de toi.
JHN.17.8,"tina ɛ boo nabapi bibaeli ibapani wɛ, ko babiosi. Badjebi boo nadonga sooti mɛɛnɛ odii wɛ ko badhimi boo wɛ ɔlomani.","Car je leur ai donné les paroles que tu mas données; et ils les ont reçues, et ils ont vraiment connu que je suis sorti de toi, et ils ont cru que tu mas envoyé. :."
JHN.17.9,"Naongɔɔnɔkɔ tina ɛ bobo. Nitaongɔɔnɔkɔ tina ɛ ngondo, endolo tina ɛ bii ibapani wɛ, tina ɛ boo badii bato ba wɛ.","Cest pour eux que je prie. Je ne prie pas pour le monde, mais pour ceux que tu mas donnés, parce quils sont à toi;."
JHN.17.10,"Bato basusu ba mbai badii ba wɛ, ko bato basusu ba wɛ badii ba mbai ko ekumu ɛ mbai ɛenɛmɛ ta tei ɛ bobo.","et tout ce qui est à moi est à toi, et ce qui est à toi est à moi; et je suis glorifié en eux."
JHN.17.11,"Pɛpɛ ekoka nadɛtelea ta ngondo, endolo ibo badii ta ngondo; mbai nadoi odii wɛ. Tata mosɛnɔke, babanea ta kombe ɛ wɛ, kombe ena ɛpani wɛ bɛngɛ boo badae omɔti elengɛɛ mbai nɔsɔ wɛ odiso omɔti.","Je ne suis plus dans le monde, et ils sont dans le monde, et je vais à toi. Père saint, garde en ton nom ceux que tu mas donnés, afin quils soient un comme nous."
JHN.17.12,"Ehole ɛdaka mbai na bu, nababanyea na kpati ɛ kombe ɛ wɛ, kombe ena ɛpani wɛ. Nababanyea ko omɔti ɔ bobo aibunga, dongedja oko ona ɔboanaka osabungedja, bɛngɛ boo Ikomi lakokedjame.","Lorsque jétais avec eux dans le monde, je les gardais en ton nom. Jai gardé ceux que tu mas donnés, et aucun deux ne sest perdu, sinon le fils de perdition, afin que lÉcriture fût accomplie."
JHN.17.13,"Ko hadɛdi nadoi odii wɛ. Nabalaka bea ta ehole hee edii mbai oko ta ngondo bɛngɛ boo badihe ta ndanda ɛ bobo mɛɛnɛ sepi ɛ mbai, sepi na osusu.","Et maintenant je vais à toi, et je dis ces choses dans le monde, afin quils aient en eux ma joie parfaite."
JHN.17.14,"Mbai nabapi ebaeli ɛ wɛ, ko ngondo ebaokei swɛ, tina ɛ boo baditi bato ba ngondo, elengɛɛ mbai odii mbai pɛpɛ odaa moto ɔ ngondo.","Je leur ai donné ta parole; et le monde les a haïs, parce quils ne sont pas du monde, comme moi je ne suis pas du monde."
JHN.17.15,"Nitaongɔɔnɔkɔ boo ɔbadongedjae ta ngondo, endolo obabanie odii Satana.","Je ne te prie pas de les ôter du monde, mais de les préserver du mal."
JHN.17.16,"Baditi bato ba ngondo, elengɛɛ mbai naditi moto ɔ ngondo.","Ils ne sont pas du monde, comme moi je ne suis pas du monde."
JHN.17.17,Kɔɔ boo badae bato ba wɛ na osusu na ndjia ɛ sooti; ebaeli ɛ wɛ edii sooti.,Sanctifie-les par ta vérité: ta parole est la vérité.
JHN.17.18,Nabalomi ta ngondo oko elengɛɛ ɔlomani wɛ ta ngondo.,"Comme tu mas envoyé dans le monde, je les ai aussi envoyés dans le monde."
JHN.17.19,"Nasakabi na osusu odii wɛ tina ɛ bobo, bɛngɛ ibo babudjeame koko ndjia ɛ sooti.","Et je me sanctifie moi-même pour eux, afin queux aussi soient sanctifiés par la vérité."
JHN.17.20,"«Nitaongɔɔnɔkɔ etoko ta tina ɛ bobo, endolo koko ta tina ɛ bia ibadimeabini na ndjia ɛ bileho ba bobo.","Ce nest pas pour eux seulement que je prie, mais encore pour ceux qui croiront en moi par leur parole."
JHN.17.21,"Naongɔɔnɔkɔ bɛngɛ boo ibo basusu badae omɔti. Tata, badae omɔti moda modii mbai nɔsɔ wɛ omɔti. Badae omɔti bɛngɛ ngondo ɛdhime boo ɔlomani.","afin que tous soient un, comme toi, Père, tu es en moi, et comme je suis en toi, afin queux aussi soient un en nous, pour que le monde croie que tu mas envoyé."
JHN.17.22,"Nabapi ekumu ɛpani wɛ, bɛngɛ badae omɔti elengɛɛ odii mbai omɔti nɔsɔ wɛ.","Je leur ai donné la gloire que tu mas donnée, afin quils soient un comme nous sommes un."
JHN.17.23,"Nahelaka ta tei ɛ bobo, wɛ ɔhelaka ta tei ɛ mbai; na ndjia ena badalea omɔti na osusu, bɛngɛ ngondo ɛdjebe boo ɔlomani ko boo okabapale elengɛɛ okapaleni wɛ.","moi en eux, et toi en moi, afin quils soient parfaitement un, et que le monde connaisse que tu mas envoyé et que tu les as aimés comme tu mas aimé."
JHN.17.24,"Tata, ɔbapani, ko napalaka boo nadae na bu esika ena edii mbai, bɛngɛ boo baenɛ ekumu ɛ mbai, ekumu ɛpani wɛ, tina ɛ boo ɔpalani boso ba oyoa ngondo.","Père, je veux que là où je suis ceux que tu mas donnés soient aussi avec moi, afin quils voient ma gloire, la gloire que tu mas donnée, parce que tu mas aimé avant la fondation du monde."
JHN.17.25,"Tata ɔ odjoo, bato ba ngondo baiodjeba, endolo mbai naodjeba ko bato bii badjeba boo ɔlomani.","Père juste, le monde ne ta point connu; mais moi je tai connu, et ceux-ci ont connu que tu mas envoyé."
JHN.17.26,"Naabadjebedja kombe ɛ wɛ ko nayedjebedjabi koko odii bo, bɛngɛ boo epaeli ekapaleni wɛ ɛdae odii bo ko boo mbai mɛɛnɛ nadae ta tei ɛ bobo.».","Je leur ai fait connaître ton nom, et je le leur ferai connaître, afin que lamour dont tu mas aimé soit en eux, et que je sois en eux."
JHN.18.1,"Ngɔngɔ dja bibaeli bia, Yesu akɛɛ engbanga na batingami ba nde ta dɔngɔ ikina la mokoko ma Sedolone. Gue ɛdaka ena ɛingea yo engbanga na batingami ba nde.","Lorsquil eut dit ces choses, Jésus alla avec ses disciples de lautre côté du torrent du Cédron, où se trouvait un jardin, dans lequel il entra, lui et ses disciples."
JHN.18.2,"Bea Yudasi, ona ɔmokabalea, adjebaka opele mɛɛnɛ esika ena, tina ɛ boo Yesu na batingami ba nde badoaka ena mbala djike.","Judas, qui le livrait, connaissait ce lieu, parce que Jésus et ses disciples sy étaient souvent réunis."
JHN.18.3,"Yudasi, akɛɛ ta gue na elutulutu ɛ basoda na ba sindjili ba tepelo ibamopa bakumu ba banganga ba Ndjambe na Bafalusai; baimea ena na milodja, na miinda ko na bipeko ba bila.","Judas donc, ayant pris la cohorte, et des huissiers quenvoyèrent les principaux sacrificateurs et les pharisiens, vint là avec des lanternes, des flambeaux et des armes."
JHN.18.4,"Yesu adjebaka midjɔ misusu imikɔmɔlea na nde, asabatea mbuti na bu ko abahɔdja boo: «Ɔhombakeno nda?».","Jésus, sachant tout ce qui devait lui arriver, savança, et leur dit: Qui cherchez-vous?."
JHN.18.5,"Bamosɔmbɛdja boo: «Yesu ɔ Nasaleta.» Yesu abala na bu boo: «Edii mbai.» Ko Yudasi, omokabi ɔ nde, adaka na bu engbanga.","Ils lui répondirent: Jésus de Nazareth. Jésus leur dit: Cest moi. Et Judas, qui le livrait, était avec eux."
JHN.18.6,"Ehole ɛbala Yesu na bu boo: «Edii mbai», basɔmbɔ ngɔngɔ ko bakwa ta kpɔtɔ.","Lorsque Jésus leur eut dit: Cest moi, ils reculèrent et tombèrent par terre."
JHN.18.7,Yesu abahɔdja mbala ekina boo: «Ɔhombakeno nda?» Ko babala na nde boo: «Yesu ɔ Nasaleta.».,Il leur demanda de nouveau: Qui cherchez-vous? Et ils dirent: Jésus de Nazareth.
JHN.18.8,"Yesu abasɔmbɛdja boo: «Nabali na nu ehele boo, edii mbai. Ekadaa boo ɔhombakanini, kinani bii bakina bakɛɛ.».","Jésus répondit: Je vous ai dit que cest moi. Si donc cest moi que vous cherchez, laissez aller ceux-ci."
JHN.18.9,Ɛkɔɔmi bea tina ɛ okokedja ebaeli ena ɛbala yo: «Naibungedja noko omɔti ɔ bato ibapani wɛ.».,"Il dit cela, afin que saccomplît la parole quil avait dite: Je nai perdu aucun de ceux que tu mas donnés."
JHN.18.10,"Simo Piɛlɛ adaka na mopata; amoihwa ta igbogbo, aboma mosali ɔ nganga monɛnɛ ɔ Ndjambe ko amokɛsɛ itoi la ebɔ ɛ bami. Kombe ɛ mosali ona Malakusu.","Simon Pierre, qui avait une épée, la tira, frappa le serviteur du souverain sacrificateur, et lui coupa loreille droite. Ce serviteur sappelait Malchus."
