language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,target_text_raw,unit_type,domain,licence,review_status,quality_flags,notes
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,193bd5d42aa2b68d,kit5k:3623,Chacun est une Lune et possède une face cachée qu'il ne montre à personne.,Congo Swahili,Kila moja ni Mwezi na ina upande uliofichwa ambao hauonyeshi kwa mtu yeyote.,Kila moja ni Mwezi na ina upande uliofichwa ambao hauonyeshi kwa mtu yeyote.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7a7031b2e69effcd,kit5k:3624,Paul est une personne tellement plaisante que tout le monde l'aime de suite.,Congo Swahili,Paul ni mtu mzuri sana hivi kwamba kila mtu anampenda mara moja.,Paul ni mtu mzuri sana hivi kwamba kila mtu anampenda mara moja.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1f99ed13c1b05b90,kit5k:3625,C’est une fille très grande ; elle porte un sweat blanc et un T-shirt bleu. Elle a aussi un pantalon à rayures plutôt joli et des baskets.,Congo Swahili,Yeye ni msichana murefu sana; anavaa mupiya ya mweupe na T-shati ya bleu. Yeye pia ana suruali nzuri ya kupigwa na maketch.,Yeye ni msichana murefu sana; anavaa mupiya ya mweupe na T-shati ya bleu. Yeye pia ana suruali nzuri ya kupigwa na maketch.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,445cf48c381c0168,kit5k:3626,"Chéri, viens te coucher."" ""Non, pas tout de suite. Je dois encore traduire quelques phrases sur Tatoeba.",Congo Swahili,"Mupenzi, kuya lal..» «Hapana, hapana sasa hivi. Bado ninahitaji kutafsiri misemo zimoya kuhusu Tatoeba.","Mupenzi, kuya lal..» «Hapana, hapana sasa hivi. Bado ninahitaji kutafsiri misemo zimoya kuhusu Tatoeba.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,00c280ff4b45f65f,kit5k:3627,"Désolé de ne pas avoir répondu plus tôt à ton message, j'étais occupé.",Congo Swahili,"Samahani kwa kutojibu ujumbe wako mapema, nilikuwa na shughuli.","Samahani kwa kutojibu ujumbe wako mapema, nilikuwa na shughuli.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,933fafa231a9106a,kit5k:3628,Aucun de nous n'avait la moindre idée de ce qui allait arriver.,Congo Swahili,Hakuna yeyote kati yetu alikuwa na kidokezo kile kitakachotokea.,Hakuna yeyote kati yetu alikuwa na kidokezo kile kitakachotokea.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,6ea52e524d5fe43e,kit5k:3629,Vous devez arriver à midi.,Congo Swahili,Lazima ufike saa sita mchana.,Lazima ufike saa sita mchana.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f1c89ff57c813a7f,kit5k:3630,Je n'ai jamais compris cette volonté de vouloir constituer coûte que coûte des classes mixtes.,Congo Swahili,"Sijawahi kuelewa hamu hii ya kutaka kuunda, kwa gharama yoyote, madarasa mchanganyiko.","Sijawahi kuelewa hamu hii ya kutaka kuunda, kwa gharama yoyote, madarasa mchanganyiko.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,d5b29fb162b3d43d,kit5k:3631,Daniel a obtenu un bon emploi.,Congo Swahili,Daniel alipata kazi nzuri.,Daniel alipata kazi nzuri.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1634927153cf7c80,kit5k:3632,Vous ne vous souvenez plus où vous avez mis votre clé.,Congo Swahili,Hukukumbuki tena mahali ulipoweka ufunguo wako.,Hukukumbuki tena mahali ulipoweka ufunguo wako.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,c70e2a7727a30850,kit5k:3633,J'aurai une rencontre avec le professeur à une heure et demi.,Congo Swahili,Nitakuwa na mkutano na profesa saa saba na nusu.,Nitakuwa na mkutano na profesa saa saba na nusu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,c9bab7c3c782332e,kit5k:3634,"Hmm ! Oui, j'y crois.",Congo Swahili,"Hmm! Ndio, ninaamini.","Hmm! Ndio, ninaamini.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b5c7bf00092033fa,kit5k:3635,Ne reculez pas !,Congo Swahili,Usirudi nyuma!,Usirudi nyuma!,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b5c0977a98bf8feb,kit5k:3636,Mathis n'a pas amené ses clés.,Congo Swahili,Mathis hakuleta funguo zake.,Mathis hakuleta funguo zake.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a665beb2de6d8adf,kit5k:3637,"Lorsqu'on a pénétré le fond des choses, la perte des illusions amène la mort de l'âme, c'est-à-dire un désintéressement complet sur tout ce qui touche et occupe les autres hommes.",Congo Swahili,"Wakati mtu ameingia chini ya vitu, upotezaji wa udanganyifu husababisha kifo cha roho, hiyo ni kusema kutokukata tamaa kabisa katika kila kitu kinachowagusa na kuwachukua watu wengine.","Wakati mtu ameingia chini ya vitu, upotezaji wa udanganyifu husababisha kifo cha roho, hiyo ni kusema kutokukata tamaa kabisa katika kila kitu kinachowagusa na kuwachukua watu wengine.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,3ca1e6b46897d5f2,kit5k:3638,Ils sont actuellement en train de l'amener pour lui poser des questions.,Congo Swahili,Hivi sasa wanampeleka ili amuulize maswali.,Hivi sasa wanampeleka ili amuulize maswali.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7c8da7efb1a23e0a,kit5k:3639,"Grâce à ton aide, j'ai pu enfin venir à bout du démon du jeu.",Congo Swahili,"Shukrani kwa msaada wako, mwishowe niliweza kushinda pepo la mchezo.","Shukrani kwa msaada wako, mwishowe niliweza kushinda pepo la mchezo.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,df4d8185781a5481,kit5k:3640,Je ne peux pas dire que M. Kelly ait vécu une vie de saint.,Congo Swahili,Siwezi kusema kwamba Bwana Kelly aliishi maisha matakatifu.,Siwezi kusema kwamba Bwana Kelly aliishi maisha matakatifu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,9417d8b1ea259449,kit5k:3641,J'espère que vous ne direz à personne que vous m'avez vu sortir de cette maison.,Congo Swahili,Natumai hautamwambia mtu yeyote kuwa umeniona nikitoka ndani ya nyumba hii.,Natumai hautamwambia mtu yeyote kuwa umeniona nikitoka ndani ya nyumba hii.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a250ac68c9ffe7a6,kit5k:3642,"Sur son char aussitôt la brillante déesse / revole vers Paphos, lieux charmants où sans cesse / l'encens le plus parfait, les plus nouvelles fleurs / embaument cent autels de leurs douces odeurs.",Congo Swahili,"Kwenye gari lake mara moja mungu wa kike / anarukia kwa Paphos, maeneo yenye kupendeza ambapo saa zote / uvumba bora kabisa, maua mpya / unamisha madhabahu mia moja na harufu zao tamu.","Kwenye gari lake mara moja mungu wa kike / anarukia kwa Paphos, maeneo yenye kupendeza ambapo saa zote / uvumba bora kabisa, maua mpya / unamisha madhabahu mia moja na harufu zao tamu.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,954f284ca33d4bf0,kit5k:3643,Cependant le vent tombe et meurt avec le jour. / Des Cyclopes cruels j'aborde le séjour : / je l'ignorais.,Congo Swahili,Lakini mupepo inapita na inapotea na siku. / Kupitia mupepeo ya kutisha sana minaanza siku: / Nilikuwa siijui.,Lakini mupepo inapita na inapotea na siku. / Kupitia mupepeo ya kutisha sana minaanza siku: / Nilikuwa siijui.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,c3391d2feb5c0638,kit5k:3644,Appelles moi quand tu seras arrivé.,Congo Swahili,Nipigie ukifika hapo.,Nipigie ukifika hapo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,24039c3b60af5b97,kit5k:3645,Nous sommes obligés de considérer comme fous beaucoup de nos esprits originaux — au moins jusqu'à ce que nous soyons devenus aussi malins qu'eux.,Congo Swahili,Tunalazimishwa kuzingatia akili zetu za asili kama wazimu - angalau mpaka tuwe wazima kama wao.,Tunalazimishwa kuzingatia akili zetu za asili kama wazimu - angalau mpaka tuwe wazima kama wao.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,00f98630aa65b8a8,kit5k:3646,Le directeur de la recherche fit faire au département un travail complet de test du nouveau produit.,Congo Swahili,Mkurugenzi wa utafiti alikuwa na idara kufanya kazi kamili ya kujaribu bidhaa mpya.,Mkurugenzi wa utafiti alikuwa na idara kufanya kazi kamili ya kujaribu bidhaa mpya.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,683997c3ac70af0f,kit5k:3647,Suppose que tu t'y sois rendu et qu'elle ne s'y soit pas trouvée et qu'en plus il ait plu.,Congo Swahili,Tuseme ulikwenda huko na hakukuwa ako na kama nvula ilinyesha.,Tuseme ulikwenda huko na hakukuwa ako na kama nvula ilinyesha.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,690e36a6b0f12eac,kit5k:3648,"Un chasseur tire sur un lièvre et le rate d'un mètre à gauche, puis d'un mètre à droite. Statistiquement, le lièvre est mort.",Congo Swahili,"Mwindaji hupiga harepa na kuikosa mita moja kwenda kushoto, kisha mita moja kwenda kulia. Kwa kweli, hare amekufa.","Mwindaji hupiga harepa na kuikosa mita moja kwenda kushoto, kisha mita moja kwenda kulia. Kwa kweli, hare amekufa.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,9b20fc25a95bff87,kit5k:3649,Les belles femmes sont à la fois le paradis et l'enfer.,Congo Swahili,Wanawake wazuri wote ni mbinguni na kuzimu.,Wanawake wazuri wote ni mbinguni na kuzimu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,141ed26aef5c94bf,kit5k:3650,Elle a refusé son offre de soutien.,Congo Swahili,Alikataa msaada wake.,Alikataa msaada wake.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,d7badacca3c77b30,kit5k:3651,Il rentra à la maison en passant par Hong Kong.,Congo Swahili,Alirudi nyumbani kupitia Hong Kong.,Alirudi nyumbani kupitia Hong Kong.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f65d0fbc3bf04c42,kit5k:3652,"Écoutez, si vous voulez.",Congo Swahili,"Sikiya, ikiwa unataka.","Sikiya, ikiwa unataka.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,9a7bad93615305e3,kit5k:3653,"Bonsoir, mon trésor ! Que je suis content d'être enfin à la maison !",Congo Swahili,"Habari za jioni, hazina yangu! Minafurahi sana kufika nyumbani!","Habari za jioni, hazina yangu! Minafurahi sana kufika nyumbani!",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0f53b0c802aec6ae,kit5k:3654,"Au bout de quelques minutes, elle coula un regard vers la porte, comme attirée par ce courant d'amour, et ses yeux, sans hésiter, se plongèrent dans les yeux de Rodolphe.",Congo Swahili,"Baada ya dakika chache, akapiga hatua kuelekea mlangoni, kana kwamba amevutiwa na wakati huu wa upendo, na macho yake, bila kusita, yalitumbukia machoni mwa Rodolphe.","Baada ya dakika chache, akapiga hatua kuelekea mlangoni, kana kwamba amevutiwa na wakati huu wa upendo, na macho yake, bila kusita, yalitumbukia machoni mwa Rodolphe.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,5615806f224ddc11,kit5k:3655,Théo est couché sur le canapé à regarder la télé.,Congo Swahili,Theo amelazwa juu ya kitanda akiangalia TV.,Theo amelazwa juu ya kitanda akiangalia TV.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8bc23ea7f992ad27,kit5k:3656,Vous ne devez pas couper les cheveux tout de suite.,Congo Swahili,Sio lazima kukata nywele zako mara moja.,Sio lazima kukata nywele zako mara moja.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,2625640e4382e42c,kit5k:3657,Ma clé USB contient un virus.,Congo Swahili,Hifadhi USB ina virusi.,Hifadhi USB ina virusi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,28af76180ae98d73,kit5k:3658,Je suis content que tu n'aies pas appelé Hugo.,Congo Swahili,Nimefurahi haukumpigia simu Hugo.,Nimefurahi haukumpigia simu Hugo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,caa6a13e6e9c288b,kit5k:3659,Tu auras beaucoup de cadeaux pour ton anniversaire.,Congo Swahili,Utapata zawadi nyingi kwa siku yako ya kuzaliwa.,Utapata zawadi nyingi kwa siku yako ya kuzaliwa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,5e1f8bc976b3e419,kit5k:3660,Nous devrions demander à Kylia de revenir.,Congo Swahili,Tunapashwa omba Kylia arudi.,Tunapashwa omba Kylia arudi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a934ba5187542fe9,kit5k:3661,Les gendarmes arabes algériens ont tiré à balles réelles sur des jeunes manifestants kabyles qui étaient pacifiques. Ils ont tué 128 jeunes kabyles et ont handicapé des milliers de kabyles à vie.,Congo Swahili,Wanajeshi wa Kiarabu wa Algeria walirusha risasi za moja kwa moja kwa waandamanaji wadogo wa Kabyle ambao walikuwa na amani. Waliwauwa vijana wa Kabyle 128 na waliwageuza walemavu maelfu ya watu wa Kabyle maishani yote.,Wanajeshi wa Kiarabu wa Algeria walirusha risasi za moja kwa moja kwa waandamanaji wadogo wa Kabyle ambao walikuwa na amani. Waliwauwa vijana wa Kabyle 128 na waliwageuza walemavu maelfu ya watu wa Kabyle maishani yote.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,2d3c1b535e0ae2f4,kit5k:3662,Êtes-vous au courant que votre nom a été prononcé lors d'un procès contre le gouvernement fédéral ?,Congo Swahili,Je! Unajua kuwa jina lako lilitajwa wakati wa kesi dhidi ya serikali ya shirikisho?,Je! Unajua kuwa jina lako lilitajwa wakati wa kesi dhidi ya serikali ya shirikisho?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a57502416442ec65,kit5k:3663,"Lors de la première guerre mondiale, « Anne of Green Gables » fut distribué par le gouvernement polonais aux troupes dans les tranchées pour leur rappeler pourquoi ils se battaient.",Congo Swahili,"Wakati wa vita vya kwanza vya dunia, «Anne of Green Gables» ilisambazwa na serkali ya Pologne kwa vikosi ya maaskari kwenye mifereji kuwakumbusha kwa nini walikuwa wanapigana.","Wakati wa vita vya kwanza vya dunia, «Anne of Green Gables» ilisambazwa na serkali ya Pologne kwa vikosi ya maaskari kwenye mifereji kuwakumbusha kwa nini walikuwa wanapigana.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,6c3eff8b157013e5,kit5k:3664,Il ne montre aucun intérêt pour la science.,Congo Swahili,Haonyeshi kupenda sayansi.,Haonyeshi kupenda sayansi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8b57fe60ed665660,kit5k:3665,Notre chat regardait des gamins s'amuser dans la rue.,Congo Swahili,Paka wetu alitazama watoto wakifurahisha barabarani.,Paka wetu alitazama watoto wakifurahisha barabarani.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0380b957a8d8afe8,kit5k:3666,Stephen Colbert est un type plutôt délirant.,Congo Swahili,Stephen Colbert ni mtu mudanganyifu.,Stephen Colbert ni mtu mudanganyifu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,bce98ea41bb482cb,kit5k:3667,Une bagarre a opposé les ouvriers à des agents de sécurité.,Congo Swahili,Mapigano yalipunguza wafanyikazi dhidi ya walinzi.,Mapigano yalipunguza wafanyikazi dhidi ya walinzi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1bfe701d07fc9f3c,kit5k:3668,"Tu es folle de te coltiner un va-nu-pieds pareil, ma puce!",Congo Swahili,"Unajisumbua kujisumbua na ngozi isiyo na miguu, sweetie!","Unajisumbua kujisumbua na ngozi isiyo na miguu, sweetie!",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,565de7dc0421104c,kit5k:3669,"La crosse d'une carabine américaine est une arme aussi dangereuse que le canon lui-même, surtout lorsqu'elle est maniée par un bras puissant.",Congo Swahili,"Hifadhi ya bunduki ya Amerika ni hatari kama silaha kama pipa yenyewe, haswa inaposhughulikiwa na mkono wenye nguvu.","Hifadhi ya bunduki ya Amerika ni hatari kama silaha kama pipa yenyewe, haswa inaposhughulikiwa na mkono wenye nguvu.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,6f1a5258f3d78ab8,kit5k:3670,Sa Majesté attend.,Congo Swahili,Muheshimiwa ana ngoja.,Muheshimiwa ana ngoja.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
Congo Swahili,swc,DRC Congo Swahili,Eastern DRC,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b9a5798a0d016c69,kit5k:3671,J’ai toujours cru que les étudiants en médecine étaient des gens vaillants et très occupés. Jusqu’à ce que je te rencontre.,Congo Swahili,Siku zote niliamini kuwa wanafunzi wa kitabibu walikuwa watu wenye bidii na watu wenye shughuli nyingi. Mpaka muda nitaweza ku kutana na wewe.,Siku zote niliamini kuwa wanafunzi wa kitabibu walikuwa watu wenye bidii na watu wenye shughuli nyingi. Mpaka muda nitaweza ku kutana na wewe.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; validated by a Congo Swahili speaker.
