source,source_url,translation_url,ref,mashi,french,unit_type,review_status,quality_flags
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,24:7,Erhi omuntu akazimba... oyu mushambo ali wa kufà,Si quelqu’un enlève un de ses frères et le vend... ce voleur mourra,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,24:8,Oku by’olushomyo...... buzira kuzigera eburhambi,"En cas de lèpre, veille à observer scrupuleusement ce que t’enseigneront les prêtres",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,24:9,Miriamu bulya muli omu njira,SEIGNEUR ton Dieu a fait à Miriam sur la route,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,24:10,Erhi wakahôza... wajirhôlamwo akalugu kalebe,"Si tu fais un prêt à ton prochain, tu n’entreras pas dans sa maison pour prendre un gage",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,24:11,Onabêre e muhanda... akubuganye ecikinja 12–13. orhajagigwîshira... anakugishe,"Tu resteras dehors, et celui à qui tu fais le prêt t’apportera le gage Si c’est un pauvre, tu ne dormiras pas avec son gage... il te bénira",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,24:16,Ababusi barhayirhwe... ayîrhirwa obubî bwâge yêne,Les pères ne seront pas mis à mort pour les fils... chacun mourra pour son propre péché,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,24:20,"Ehyakasigala hiri hya cigolo cagera, hiri hya enfunzi n’omukana.","cueillir ce qui reste: ce sera pour l’immigré, l’orphelin et la veuve.",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,24:21,"Irhondo okaba wahumba amalehe, g’oku mizâbîbu yâwe, orhashubiriraga: mpu wahumbûza. Ehyakasigala hiri hya cigolo cagera, hiri hya nfunzi n’omukana.","Quand tu vendangeras ta vigne, tu ne grappilleras pas après toi: ce sera pour l’immigré, l’orphelin et la veuve.",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:1,Abantu erhi bakabà bagwêrhe olubanja...,"Si des hommes ont un litige, on les fera comparaître, on déclarera juste le juste et coupable le coupable.",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:3,Anamushûrhîsa mpimbo... makumi anni...,"Il recevra quarante coups, pas davantage, pour ne pas avilir ton frère à tes yeux.",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:4,Orhashwêkaga omunwa gw’empanzi...,Tu ne mettras pas de muselière au bœuf qui foule le grain.,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:5,Mulamu wâge anamujaho...,"que l’un meurt sans enfant, son frère épousera la veuve.",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:6,Omwâna murhanzi... izîno lyâge lirhazazibwè...,Le premier fils perpétuera le nom du frère défunt pour qu’il ne soit pas effacé d’Israël.,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:7,«Mulamu wâni alahîre...»,"... belle-sœur, elle ira devant les anciens et exposera son refus.",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:8,Abagula ba lulya lugo...... anayisha aderhe...,"Les anciens le convoqueront; s’il persiste à refuser, il le dira publiquement.",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:9,Olya mukazi...... anamuhogola ecirato...,"Sa belle-sœur lui ôtera la sandale, lui crachera au visage et prononcera une malédiction.",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:10,"“N’izîno ly’oyo, mulume...”",On l’appellera en Israël: « Maison du déchaussé ».,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:11,Erhi abalume... mukà... muguma... anamurhulubire... 12. oyo mukazi onamutwe okuboka...,Si une femme saisit les parties intimes d’un homme pour défendre son mari Tu lui couperas la main; tu n’auras pas de pitié.,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:13,Omu nshoho yâwe... minzani ibirhi...,Tu n’auras pas dans ta sacoche deux... poids différents,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:14,Orhahebaga mirengo ibirhi...,Tu n’auras pas dans ta maison deux boisseaux différents,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:15,Okaziyôrha ogwêrhe... 16. omuntu ojira ebiri ntyo...,exacts pour vivre longtemps sur la terre Car tous ceux qui agissent ainsi sont,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:16,Nyamubâho... arhamubakwo,une abomination pour le SEIGNEUR,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,25:18,balya bayishaga...,craindre Dieu,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:1,Amango wâbà wahisire muli cirya cihugo...,Lorsque tu seras entré dans le pays que... le SEIGNEUR ton Dieu te donne...,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:2,Wanayanka oku mwâka muhyâhya... onahire omu cirhiri,Tu prendras des prémices de tous les fruits du sol... et tu les mettras dans une corbeille,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:3,Wanaja emunda... omudâhwa... omubwîre,Tu iras trouver le prêtre... et tu lui diras,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:4,Omudâhwa anayanka cirya cirhiri...,Le prêtre recevra la corbeille de ta main,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:5,«Larha ali Muharameya...»,Dieu: « Mon père était un Araméen errant... »,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:6,Ab’e Mîsiri barhukolera amaligo...,Les Égyptiens nous ont maltraités......,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:7,Rhwayakûza Nyamubâho...,... Nous avons crié vers le SEIGNEUR...,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:8,Nyakasane arhukûla e Mîsiri...,... Le SEIGNEUR nous a fait sortir d’Égypte...,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:9,Warhuhisagya eno munda...,Il nous a conduits dans ce lieu......,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:11,Wanaleka osimîsibwe...,Tu te réjouiras... avec le lévite et l’immigré,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:13,Wanaderha omu masù ga Nyamubâho...,Tu diras... « J’ai retiré de ma maison ce qui est consacré... »,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:14,Ntabiryagakwo nandi... omu mishîbo...,Je n’en ai pas mangé en deuil... je ne l’ai pas donné à un mort,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:15,Kurhenga omu ndâro... yâwe ntagatîfu...,Regarde depuis ta demeure sainte... et bénis ton peuple,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:16,Nyamubâho akurhegesire ene...,"Aujourd’hui, le SEIGNEUR ton Dieu... te commande...",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:17,Warhenzize Nyamubâho mw’akanwa ene...,Tu as déclaré aujourd’hui que le... SEIGNEUR est ton Dieu...,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:18,Nyamubâho akukûziremwo aka kanwa...,Et le SEIGNEUR t’a déclaré... aujourd’hui...,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,26:19,Anakulengeza... olengerere enyanya...? Notes linguistiques – Deutéronome 26 Mot en mashi Mot en hébr mwâka muhyâhya cirya cihugo cirhiri omudâhwa,"Pour te placer au-dessus... en louange, en renom et en splendeur français prémices, début le pays fruit prêtre",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,27:1,Mûsa... barhegeka olubaga mpu...,Moïse et les anciens d’Israël donnèrent cet ordre au peuple,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,27:2,Amango wayikira Yordani... onagwike amabuye...,Le jour où vous passerez le Jourdain... vous dresserez de grandes pierres,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,27:3,Onayandikekwo ebinwa by’omu lushika...,Tu écriras sur elles toutes les paroles de cette Loi,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,27:4,Munagwîke ago mabuye oku ntondo ya Ebala...,Vous dresserez ces pierres sur le mont Ébal,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,27:6,Mabâle bubâle... oluhêro...,Tu construiras l’autel avec des pierres intactes,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,27:8,Oyandike... ebinwa by’olu lushika...,Tu écriras sur les pierres toutes les paroles de cette Loi,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,27:9,Mûsa n’abadâhwa... «Hulika oyumve...»,"Fais silence et écoute, Israël......",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,27:10,Okolaga wayumvirhiza izù...,SEIGNEUR... et tu mettras en pratique ses commandements,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,27:11,Mûsa atwa olu lushika...,... Moïse donna cet ordre au peuple...,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,27:13,Eyi yindi milala... oku ntondo ya Ebali...,Ceux-ci se tiendront sur le mont Ébal pour la malédiction,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,27:14,Abà leviti banajà eluhya...,Les lévites proclameront à haute voix à tout Israël,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,27:15,"N’olubaga lwoshi lwanaderha,",dira: Amen,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:2,Eyi migisho yoshi yakurhindakwo...,Toutes ces bénédictions viendront sur... toi...,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:3,"Wâbà oli mugishe eka...,",Béni seras-tu dans la ville et dans les champs,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:4,Yâbà eri ngishe emburho y’omu nda...,"... Béni sera le fruit de ton sein, de ton sol t de ton bétail",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:5,Lwâbà lugishe olurhanda lwâwe...,Béni ton panier et ta huche,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:6,"Wâbà mugishe okola, washubûka...",Béni à ton arrivée et à ton départ,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:7,Abashombanyi bakurhêre...,... Le SEIGNEUR fera fuir tes ennemis,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:8,Nyamubâho arhegeke omugisho...,Le SEIGNEUR ordonnera la bénédiction... sur toi,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:9,Nyamubâho akujira obè lubaga...,Le SEIGNEUR te constituera en peuple... saint,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:10,Amashanja g’igulu goshi gabona...,Tous les peuples verront que le nom du... SEIGNEUR est sur toi,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:11,Nyamubâho akugaza ojagalîre birugu...,... Le SEIGNEUR te comblera de biens,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:12,Nyamubâho akuhakûlira omuhako...,Le SEIGNEUR ouvrira pour toi son bon... trésor,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:13,Nyamubâho akujira obè irhwe...,Le SEIGNEUR fera de toi la tête et non... la queue,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:15,Ci kwône erhi wakabà,Mais si tu n’écoutes pas la voix du,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:16,"Wabà oli muhehêrere, eka...",Maudit seras-tu dans la ville et dans les champs,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:17,Lwâbà luhehêrîrwe olurhanda lwâwe...,Maudit ton panier et ta huche,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:18,Yâbà ehehêrîrwe emburho y’omu nda...,"... Maudit le fruit de ton sein, de ton sol et de ton bétail",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:19,"Wâbà oli muhehêrere, omu kushubûka...",Maudit à ton arrivée et à ton départ,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:20,Nyamubâho akurhumira obuhanya...,"Le SEIGNEUR enverra contre toi... malédiction, panique et menace",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:21,Nyamubâho akushwêkerako ecihûsi...,Le SEIGNEUR t’infligera la peste...,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:22,Nyamubâho akujira ofè wayuma...,"Le SEIGNEUR te frappera de... consomption, fièvre...",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:23,Enyanya zâwe... ibuye lya cûma,"Ton ciel sera de bronze, ta terre de fer",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:24,Enkuba yania... mushenyi,Le SEIGNEUR changera la pluie de ton pays en poussière,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:25,Nyamubâho akazikujira okwâmwe...,Le SEIGNEUR fera de toi un... vaincu devant tes ennemis,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:26,Omurhumba gwâwe gwalibwa n’enyunyi...,Ton cadavre sera la proie des... oiseaux et des bêtes,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:27,Nyamubâho akulikirakwo amahurhe...,Le SEIGNEUR te frappera... d’ulcères d’Égypte...,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:28,Nyamubâho akulikirakwo isirhe...,"Le SEIGNEUR te frappera de folie,... d’aveuglement...",context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:29,Watunduguza mûshi kasirahinga...,Tu tâtonneras en plein midi comme... un aveugle,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:31,Empanzi yâwe yabâgirwa...,... Ton bœuf sera égorgé sous tes yeux...,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:33,Olubaga orhîshi lwakulya...,Le fruit de ton sol sera mangé par un peuple inconnu,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:35,Nyamubâho akulikira ecizimba...,Le SEIGNEUR te frappera d’un... ulcère malin,context_phrase,needs_review,
Deutéronome dictionnaire contextuel Mashi–Hébreu–Français PDF,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,deuteronome-dictionnaire-contextuel-mashi-hebreu-francais.pdf,28:37,Wâbà birhangâlo...,"... Tu deviendras un objet de stupeur,",context_phrase,needs_review,
